Order_ID,Product_Name,Sales
CA-2017-107321,Aastra 6757i CT Wireless VoIP phone,689.408
US-2017-122714,Ibico EPK-21 Electric Binding System,1889.99
CA-2015-158659,Letter Size Cart,714.3
CA-2015-169796,Zebra ZM400 Thermal Label Printer,2321.9
CA-2015-102876,Samsung Galaxy Note 3,791.964
CA-2014-153850,Samsung Galaxy S4,1502.376
CA-2014-127558,Logitech P710e Mobile Speakerphone,772.47
CA-2017-136511,Premier Electric Letter Opener,347.58
CA-2016-133795,Logitech P710e Mobile Speakerphone,772.47
US-2017-130953,Nortel Meridian M3904 Professional Digital phone,461.97
US-2017-130953,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67
CA-2014-151792,Logitech Wireless Performance Mouse MX for PC and Mac,239.976
CA-2015-103954,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4
CA-2014-169803,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55
CA-2017-141719,Logitech Illuminated - Keyboard,239.96
CA-2015-136469,Wilson Electronics DB Pro Signal Booster,716
CA-2016-158694,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46
CA-2016-158694,Standard Rollaway File with Lock,720.76
CA-2015-141243,Enermax Acrylux Wireless Keyboard,398.4
CA-2015-141243,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976
CA-2016-109722,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98
CA-2016-109722,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82
CA-2015-136798,VTech DS6151,377.97
CA-2017-122196,GE 30524EE4,391.98
CA-2017-142090,Logitech Wireless Gaming Headset G930,383.976
CA-2017-142090,Bush Advantage Collection Racetrack Conference Table,1781.682
CA-2014-124478,Sharp 1540cs Digital Laser Copier,549.99
CA-2014-124478,Motorola Droid Maxx,299.98
CA-2014-134572,Bush Advantage Collection Round Conference Table,744.1
CA-2014-134572,Riverside Furniture Stanwyck Manor Table Series,401.59
US-2017-133312,"Sauder Forest Hills Library, Woodland Oak Finish",359.499
CA-2015-109001,Samsung Convoy 3,466.158
CA-2015-127173,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93
CA-2014-149538,Safco Commercial Shelving,232.55
CA-2014-160766,KI Adjustable-Height Table,464.292
CA-2014-160766,Ativa V4110MDD Micro-Cut Shredder,2799.96
CA-2014-160766,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3
CA-2014-160766,Vtech CS6719,287.97
CA-2016-111213,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492
CA-2017-128734,Global Leather Executive Chair,842.376
CA-2014-141796,Polycom SoundStation2 EX Conference phone,1214.85
CA-2017-163006,Samsung Galaxy S4,1001.584
CA-2017-163006,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,569.058
CA-2014-111192,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84
CA-2016-115378,Novimex Swivel Fabric Task Chair,301.96
CA-2014-121006,Hon Every-Day Series Multi-Task Chairs,563.94
CA-2014-121006,"Hot File 7-Pocket, Floor Stand",535.41
CA-2016-122903,HON 5400 Series Task Chairs for Big and Tall,3504.9
CA-2016-122903,Xerox 1915,314.55
CA-2017-106432,Rush Hierlooms Collection Rich Wood Bookcases,328.3992
US-2015-120502,Aastra 57i VoIP phone,258.576
CA-2015-134719,Tennsco Single-Tier Lockers,1801.632
US-2015-154389,LG Exalt,748.752
CA-2015-115567,Hon Multipurpose Stacking Arm Chairs,1516.2
CA-2014-101560,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6
CA-2016-103982,High Speed Automatic Electric Letter Opener,3930.072
CA-2016-103982,Polycom VVX 310 VoIP phone,431.976
CA-2015-156755,"Dual Level, Single-Width Filing Carts",465.18
CA-2017-145653,Harbour Creations 67200 Series Stacking Chairs,498.26
CA-2017-117401,Avanti 1.7 Cu. Ft. Refrigerator,706.86
CA-2016-119865,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568
CA-2017-124436,Chromcraft Round Conference Tables,697.16
CA-2014-115084,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34
CA-2014-166744,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94
CA-2016-116561,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94
CA-2016-156265,Nortel Business Series Terminal T7208 Digital phone,333.576
US-2016-169369,Case Logic 2.4GHz Wireless Keyboard,249.95
CA-2017-144484,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6
CA-2017-125913,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672
CA-2015-162887,Safco Contoured Stacking Chairs,715.2
CA-2014-113859,"Padded Folding Chairs, Black, 4/Carton",340.116
CA-2014-146283,SAFCO Arco Folding Chair,966.7
CA-2017-108791,Nortel Networks T7316 E Nt8 B27,543.92
CA-2016-113831,Hon Rectangular Conference Tables,2275.5
CA-2016-113831,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7
US-2016-168410,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37
CA-2017-131254,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188
US-2017-162558,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116
CA-2017-111577,Green Bar Computer Printout Paper,307.776
CA-2015-146486,Tennsco Industrial Shelving,244.55
CA-2015-146486,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95
US-2014-168501,RCA Visys Integrated PBX 8-Line Router,267.96
CA-2017-108539,Adjustable Depth Letter/Legal Cart,725.84
CA-2016-123932,AT&T CL83451 4-Handset Telephone,329.584
CA-2014-113768,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456
CA-2017-100951,Standard Rollaway File with Lock,720.76
US-2017-136721,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96
US-2017-136721,Luxo Professional Combination Clamp-On Lamps,306.9
CA-2015-118738,KI Conference Tables,347.361
CA-2014-125542,Cameo Buff Policy Envelopes,348.488
CA-2017-161410,Bose SoundLink Bluetooth Speaker,358.2
CA-2017-161410,Plantronics Voyager Pro HD - Bluetooth Headset,545.916
US-2014-123183,Sauder Inglewood Library Bookcases,1025.88
CA-2016-117681,Bush Somerset Collection Bookcase,556.665
US-2016-143280,AT&T 1070 Corded Phone,445.96
US-2016-151827,LG Exalt,280.782
CA-2016-153598,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95
US-2016-108497,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165
CA-2015-160171,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7
CA-2015-160171,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270
CA-2016-167115,Ibico Ibimaster 300 Manual Binding System,588.784
US-2016-127425,Plantronics Audio 478 Stereo USB Headset,249.95
US-2014-119081,Compact Automatic Electric Letter Opener,357.93
US-2014-119081,GBC DocuBind P100 Manual Binding Machine,331.96
CA-2017-116680,"Bush Cubix Conference Tables, Fully Assembled",1478.272
CA-2014-132451,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552
CA-2017-121741,Tennsco Single-Tier Lockers,750.68
CA-2017-105487,Logitech Illuminated - Keyboard,239.96
CA-2017-148999,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136
CA-2014-105249,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332
CA-2017-164378,Hon Mobius Operator's Chair,664.146
CA-2017-127782,Wilson Electronics DB Pro Signal Booster,859.2
CA-2015-103177,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97
US-2016-138408,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96
CA-2017-117667,Global Chrome Stack Chair,239.96
CA-2017-117667,Logitech G13 Programmable Gameboard with LCD Display,255.968
CA-2017-160885,ClearOne CHATAttach 160 - speaker phone,2479.96
US-2016-167472,Plantronics S12 Corded Telephone Headset System,323.37
CA-2016-134936,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97
US-2015-114741,Tennsco 6- and 18-Compartment Lockers,1325.85
CA-2017-133263,Hewlett Packard LaserJet 3310 Copier,2999.95
CA-2017-157966,Hewlett Packard LaserJet 3310 Copier,959.984
CA-2016-136686,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64
CA-2017-137498,Novimex Fabric Task Chair,243.92
CA-2017-105333,Panasonic Business Telephones KX-T7736,546.06
CA-2017-105333,Fellowes Officeware Wire Shelving,269.49
CA-2016-115224,Fellowes High-Stak Drawer Files,352.38
CA-2014-164742,"Global High-Back Leather Tilter, Burgundy",245.98
CA-2017-160325,Panasonic KX-TG9471B,391.98
CA-2017-160325,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85
CA-2015-142475,GBC Therma-A-Bind 250T Electric Binding System,590.352
CA-2017-117198,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9
CA-2017-121027,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9
CA-2017-121027,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16
CA-2016-158001,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8
CA-2015-101154,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92
US-2016-124163,Logitech Wireless Headset h800,499.95
CA-2016-121748,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98
CA-2014-126683,"Bevis Oval Conference Table, Walnut",2348.82
CA-2017-148810,Hon Comfortask Task/Swivel Chairs,273.552
US-2016-146066,"Iceberg OfficeWorks 42"" Round Tables",815.292
CA-2014-127614,Enermax Aurora Lite Keyboard,234.45
CA-2014-127614,Hon 2111 Invitation Series Corner Table,1256.22
CA-2017-123022,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97
CA-2014-154893,SAFCO Arco Folding Chair,1325.76
CA-2014-154893,Safco Contoured Stacking Chairs,572.16
CA-2017-142342,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165
CA-2016-145261,"Iceberg OfficeWorks 42"" Round Tables",377.45
CA-2016-108875,Sensible Storage WireTech Storage Systems,511.056
CA-2016-142405,Logitech G35 7.1-Channel Surround Sound Headset,389.97
CA-2015-141012,Luxo Adjustable Task Clamp Lamp,355.36
CA-2014-164315,Motorola Droid Maxx,1049.93
CA-2015-119550,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058
US-2015-138093,Global Ergonomic Managers Chair,542.94
US-2014-123519,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96
US-2015-160857,Compact Automatic Electric Letter Opener,357.93
US-2015-160857,Sharp AL-1530CS Digital Copier,2799.944
CA-2015-124107,Logitech G19 Programmable Gaming Keyboard,619.95
CA-2014-103191,"SAFCO Commercial Wire Shelving, Black",331.536
CA-2015-103933,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91
CA-2015-110548,ShoreTel ShorePhone IP 230 VoIP phone,946.344
CA-2017-117324,Hoover WindTunnel Plus Canister Vacuum,1089.75
CA-2017-117324,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92
CA-2017-143574,"Hon Metal Bookcases, Putty",638.82
US-2017-147886,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72
US-2017-147886,SAFCO Boltless Steel Shelving,795.48
CA-2016-113733,Cisco SPA301,249.584
CA-2014-145800,Chromcraft Rectangular Conference Tables,355.455
CA-2016-118514,Hon Multipurpose Stacking Arm Chairs,866.4
CA-2014-163748,Hewlett Packard 610 Color Digital Copier / Printer,1999.96
US-2016-111528,"Iceberg Mobile Mega Data/Printer Cart ",481.32
CA-2017-158169,Avanti 4.4 Cu. Ft. Refrigerator,542.94
CA-2015-162047,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82
CA-2015-117772,"Belkin 19"" Center-Weighted Shelf, Gray",353.88
US-2014-126340,Toshiba IPT2010-SD IP Telephone,333.576
CA-2015-103835,Hoover Upright Vacuum With Dirt Cup,1158.12
CA-2015-158939,Canon PC1080F Personal Copier,599.99
CA-2016-142398,Hon Comfortask Task/Swivel Chairs,638.288
CA-2014-124856,"Dual Level, Single-Width Filing Carts",1395.54
CA-2014-166716,"Global Leather and Oak Executive Chair, Black",421.372
CA-2014-123225,Polycom VVX 310 VoIP phone,575.968
US-2015-163279,ClearOne CHATAttach 160 - speaker phone,1487.976
CA-2014-124730,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96
CA-2017-117632,Compact Automatic Electric Letter Opener,238.62
CA-2017-117632,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48
CA-2017-161067,Xerox 189,419.4
CA-2016-122063,Hon 5100 Series Wood Tables,581.96
CA-2015-111206,Logitech G35 7.1-Channel Surround Sound Headset,519.96
CA-2016-142895,"Leather Task Chair, Black",363.92
CA-2015-126725,RCA ViSYS 25825 Wireless digital phone,415.968
CA-2015-126725,Carina Media Storage Towers in Natural & Black,304.9
CA-2015-126725,Fellowes Recycled Storage Drawers,777.21
CA-2015-121783,Hoover Shoulder Vac Commercial Portable Vacuum,715.64
CA-2015-121783,Tennsco 6- and 18-Compartment Lockers,795.51
CA-2015-121783,Sharp 1540cs Digital Laser Copier,549.99
US-2017-153255,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666
CA-2015-108119,"Iceberg OfficeWorks 42"" Round Tables",301.96
US-2014-117968,Hon GuestStacker Chair,1133.35
CA-2016-152247,Global Troy Executive Leather Low-Back Tilter,1603.136
CA-2016-128223,"Bush Cubix Conference Tables, Fully Assembled",1293.488
CA-2014-152443,GBC ProClick Punch Binding System,447.86
CA-2014-152443,Belkin 8 Outlet Surge Protector,245.88
CA-2016-133935,Global Troy Executive Leather Low-Back Tilter,801.568
CA-2016-133935,Xerox 1945,368.91
CA-2016-133935,"Global High-Back Leather Tilter, Burgundy",885.528
CA-2016-136301,High Speed Automatic Electric Letter Opener,4912.59
CA-2016-167682,Plantronics Voyager Pro HD - Bluetooth Headset,259.96
US-2015-126977,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704
US-2015-126977,DMI Eclipse Executive Suite Bookcases,2003.92
US-2015-126977,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9
CA-2016-130288,"Bevis Oval Conference Table, Walnut",313.176
CA-2017-150420,Plantronics Audio 995 Wireless Stereo Headset,1099.5
US-2014-118997,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92
US-2017-169551,Apple iPhone 5S,683.988
US-2017-169551,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92
CA-2017-112431,SanDisk Cruzer 64 GB USB Flash Drive,435.84
CA-2017-161046,Logitech G700s Rechargeable Gaming Mouse,299.97
CA-2017-161046,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24
CA-2017-161046,Ibico Recycled Linen-Style Covers,234.36
CA-2014-155796,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96
CA-2016-127138,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55
CA-2016-127138,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352
CA-2014-140732,Mophie Juice Pack Helium for iPhone,575.928
CA-2017-115105,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784
CA-2015-143980,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96
CA-2016-135636,Fellowes Econo/Stor Drawers,387.72
CA-2017-102155,Standard Rollaway File with Lock,360.38
CA-2017-116953,AT&T 841000 Phone,552
CA-2014-117765,KI Adjustable-Height Table,429.9
CA-2016-163776,Xerox 1893,245.94
CA-2016-163776,Hon 4-Shelf Metal Bookcases,504.9
US-2017-163300,GBC DocuBind 200 Manual Binding Machine,2357.488
US-2017-163300,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544
CA-2016-162187,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43
CA-2016-162187,"Belkin 325VA UPS Surge Protector, 6'",387.136
CA-2016-162187,"Lesro Round Back Collection Coffee Table, End Table",328.59
US-2014-112991,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352
CA-2015-135580,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56
CA-2015-135580,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44
CA-2015-135580,Cisco SPA 502G IP Phone,287.88
CA-2016-159016,Apple iPhone 5,4158.912
CA-2017-139717,Avanti 1.7 Cu. Ft. Refrigerator,646.272
US-2017-152492,Global Comet Stacking Armless Chair,239.24
US-2015-155369,Fellowes PB300 Plastic Comb Binding Machine,310.392
CA-2017-122364,Wilson Electronics DB Pro Signal Booster,859.2
CA-2017-122364,Socket Bluetooth Cordless Hand Scanner (CHS),506.28
CA-2017-145702,Office Star - Mesh Screen back chair with Vinyl seat,314.352
CA-2015-113215,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152
CA-2016-154662,"Bush Cubix Conference Tables, Fully Assembled",692.94
CA-2015-105571,GBC DocuBind TL300 Electric Binding System,1345.485
CA-2015-153878,Belkin 5 Outlet SurgeMaster Power Centers,272.4
CA-2015-111780,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96
CA-2017-166695,"Global Geo Office Task Chair, Gray",518.272
CA-2017-166695,Okidata B400 Printer,343.2
CA-2017-121398,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62
CA-2016-151561,Enermax Aurora Lite Keyboard,468.9
CA-2017-100111,Hon Valutask Swivel Chairs,272.646
CA-2017-100111,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127
CA-2017-100111,Apple iPhone 5,1299.66
CA-2017-100111,Global Troy Executive Leather Low-Back Tilter,2254.41
US-2017-132381,Bevis Boat-Shaped Conference Table,314.532
CA-2016-124590,"Global Leather and Oak Executive Chair, Black",1474.802
CA-2016-124590,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074
CA-2016-124590,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372
US-2016-113677,Xiaomi Mi3,2279.96
CA-2017-143378,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216
CA-2016-124100,"Global Value Steno Chair, Gray",327.996
CA-2014-163447,"Global Push Button Manager's Chair, Indigo",767.214
CA-2017-121083,Xerox 1914,274.8
CA-2017-121083,Digium D40 VoIP phone,257.98
CA-2017-101322,Novimex Turbo Task Chair,340.704
US-2016-106600,"Hon Metal Bookcases, Black",354.9
CA-2014-111871,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33
CA-2017-151484,Deluxe Rollaway Locking File with Drawer,332.704
CA-2016-161025,Fellowes Staxonsteel Drawer Files,772.68
CA-2014-103989,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976
US-2014-106299,Smead Adjustable Mobile File Trolley with Lockable Top,838.38
CA-2015-158421,Global Comet Stacking Arm Chair,1690.04
CA-2015-158421,HTC One Mini,629.95
CA-2015-158421,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",887.84
CA-2016-143609,"Global Fabric Manager's Chair, Dark Gray",403.92
CA-2017-157903,Cisco SPA 502G IP Phone,383.84
CA-2016-157259,Luxo Adjustable Task Clamp Lamp,799.56
CA-2017-113453,Mitel MiVoice 5330e IP Phone,329.988
CA-2015-146675,Canon PC940 Copier,1439.968
CA-2016-118332,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92
CA-2016-133669,Panasonic KX TS208W Corded phone,235.152
CA-2017-119809,Fellowes PB300 Plastic Comb Binding Machine,2793.528
CA-2017-119809,Letter Size Cart,1000.02
CA-2015-133445,Global Highback Leather Tilter in Burgundy,291.168
US-2017-142188,Ibico Ibimaster 300 Manual Binding System,1471.96
CA-2015-134075,Standard Rollaway File with Lock,360.38
CA-2017-141572,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44
CA-2017-121580,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
CA-2017-141425,Premier Automatic Letter Opener,384.592
CA-2016-132479,GBC ProClick 150 Presentation Binding System,442.372
CA-2015-115392,Cisco SPA301,311.98
CA-2017-102379,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056
US-2016-139087,First Data TMFD35 PIN Pad,428.4
CA-2016-100944,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9
CA-2016-100944,Hon Olson Stacker Stools,563.24
CA-2016-125080,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176
CA-2016-121020,Apple iPhone 5C,239.976
CA-2014-100090,Hon 2111 Invitation Series Corner Table,502.488
US-2015-139675,Global Deluxe High-Back Manager's Chair,915.136
US-2015-139675,Dana Halogen Swing-Arm Architect Lamp,327.76
CA-2017-143756,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
CA-2014-141313,Hoover Upright Vacuum With Dirt Cup,1737.18
CA-2014-141313,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
CA-2016-163328,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352
CA-2016-163328,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184
CA-2017-120019,Fellowes Staxonsteel Drawer Files,579.51
CA-2014-167927,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94
CA-2014-167927,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.716
CA-2016-165995,Panasonic KX TS3282W Corded phone,339.96
CA-2017-143112,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96
CA-2015-146255,LG G3,587.97
CA-2017-161130,Polycom SoundPoint IP 450 VoIP phone,361.376
US-2015-109015,ShoreTel ShorePhone IP 230 VoIP phone,337.98
CA-2017-110443,"3D Systems Cube Printer, 2nd Generation, White",1039.992
CA-2017-144848,Premier Automatic Letter Opener,240.37
CA-2017-143035,Logitech G19 Programmable Gaming Keyboard,371.97
CA-2014-107811,Global Leather Executive Chair,561.584
CA-2017-150623,Recycled Steel Personal File for Hanging File Folders,286.15
CA-2016-127236,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975
CA-2014-134103,Space Solutions HD Industrial Steel Shelving.,229.94
CA-2015-147529,Cameo Buff Policy Envelopes,311.15
CA-2016-129126,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92
CA-2017-151981,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95
CA-2017-125472,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96
CA-2017-154074,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568
CA-2017-161774,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43
CA-2016-140130,Hon Mobius Operator's Chair,368.97
CA-2016-140130,"Carina Mini System Audio Rack, Model AR050B",332.94
CA-2015-149650,Novimex High-Tech Fabric Mesh Task Chair,454.272
CA-2016-143714,Canon imageCLASS 2200 Advanced Copier,8399.976
CA-2014-165764,Hon Racetrack Conference Tables,945.036
CA-2014-165764,Tenex Antistatic Computer Chair Mats,410.352
US-2017-116897,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15
US-2017-116897,Nokia Lumia 925,302.376
US-2017-113992,Bretford CR4500 Series Slim Rectangular Table,974.988
CA-2014-166891,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41
US-2017-133361,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96
CA-2016-163804,Deluxe Rollaway Locking File with Drawer,2079.4
CA-2016-163804,VTech DS6151,629.95
CA-2016-113292,Hoover WindTunnel Plus Canister Vacuum,871.8
CA-2017-140872,VTech DS6151,503.96
CA-2017-140872,Bush Mission Pointe Library,241.568
CA-2017-113908,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768
CA-2015-120621,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08
CA-2015-120621,Xerox 1883,295.456
CA-2016-113845,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568
CA-2016-113845,Grandstream GXP2100 Mainstream Business Phone,244.768
CA-2015-103135,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86
CA-2014-129147,Polycom CX300 Desktop Phone USB VoIP phone,539.964
CA-2017-128265,Deluxe Rollaway Locking File with Drawer,1247.64
US-2016-128909,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832
CA-2017-102197,Xerox 1908,279.9
CA-2017-167640,Xerox 1893,286.93
US-2017-116652,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9
CA-2017-138289,GBC DocuBind P400 Electric Binding System,5443.96
CA-2017-138289,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67
CA-2016-157791,Hewlett Packard 610 Color Digital Copier / Printer,1999.96
US-2017-107384,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95
CA-2014-128209,GBC DocuBind TL300 Electric Binding System,2152.776
CA-2014-128209,DMI Eclipse Executive Suite Bookcases,4007.84
CA-2014-169684,"Lesro Round Back Collection Coffee Table, End Table",328.59
CA-2015-109862,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1
CA-2014-113880,Novimex Swivel Fabric Task Chair,634.116
CA-2015-126739,Global Highback Leather Tilter in Burgundy,327.564
CA-2014-137092,Logitech Wireless Performance Mouse MX for PC and Mac,319.968
CA-2014-137092,"24 Capacity Maxi Data Binder Racks, Pearl",505.32
CA-2015-166947,Hon Every-Day Series Multi-Task Chairs,1522.638
CA-2016-160941,Ames Color-File Green Diamond Border X-ray Mailers,419.9
CA-2014-166086,"Lifetime Advantage Folding Chairs, 4/Carton",872.32
CA-2017-131282,Ibico Hi-Tech Manual Binding System,243.992
CA-2014-100678,DMI Arturo Collection Mission-style Design Wood Chair,317.058
CA-2016-160535,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4
CA-2016-160535,Konica Minolta magicolor 1690MF Multifunction Printer,319.92
CA-2017-123085,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44
CA-2014-103660,Polycom VVX 310 VoIP phone,1007.944
CA-2017-104731,Nortel Networks T7316 E Nt8 B27,271.96
CA-2017-104731,"Bush Westfield Collection Bookcases, Fully Assembled",302.94
CA-2017-104731,Premier Electric Letter Opener,231.72
CA-2014-154095,"Global Stack Chair with Arms, Black",239.84
CA-2016-148852,Global Low Back Tilter Chair,484.704
CA-2016-148852,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976
CA-2015-107678,Jabra SPEAK 410,469.95
CA-2016-123512,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666
US-2017-167402,Martin Yale Chadless Opener Electric Letter Opener,4164.05
CA-2014-145541,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96
CA-2015-135489,PureGear Roll-On Screen Protector,279.86
CA-2016-105081,Global Executive Mid-Back Manager's Chair,698.352
