Customer_ID,Order_ID,Product_Name,Sales
SW-20275,CA-2016-127761,BlackBerry Q10,881.93
EB-13705,CA-2016-128223,"Bush Cubix Conference Tables, Fully Assembled",1293.488
SW-20350,CA-2016-128517,Nortel Meridian M5316 Digital phone,517.9
DJ-13510,CA-2016-128594,Global Troy Executive Leather Low-Back Tilter,1603.136
CJ-12010,CA-2016-128818,Bady BDG101FRU Card Printer,3999.95
SM-20905,CA-2016-129280,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
IM-15055,CA-2016-129630,Canon PC1060 Personal Laser Copier,2799.96
AB-10060,CA-2016-129714,GBC DocuBind P400 Electric Binding System,4355.168
MC-18130,CA-2016-129868,Bretford Rectangular Conference Table Tops,902.712
JH-15910,CA-2016-130162,Adtran 1202752G1,302.376
ON-18715,CA-2016-130820,Hon Racetrack Conference Tables,630.024
AA-10375,CA-2016-131065,Logitech diNovo Edge Keyboard,499.98
MS-17830,CA-2016-131296,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372
GZ-14470,CA-2016-131737,Electrix Halogen Magnifier Lamp,971.5
CM-12445,CA-2016-133697,Office Star - Ergonomically Designed Knee Chair,56.686
MC-17425,CA-2016-133711,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040
JE-15475,CA-2016-133795,Logitech P710e Mobile Speakerphone,772.47
CS-12400,CA-2016-133816,ClearOne CHATAttach 160 - speaker phone,743.988
TB-21280,CA-2016-134887,Logitech P710e Mobile Speakerphone,1287.45
JM-15580,CA-2016-136021,Texas Instruments TI-34 Scientific Calculator,105.552
EH-13765,CA-2016-136301,High Speed Automatic Electric Letter Opener,4912.59
RF-19840,CA-2016-136686,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64
SP-20650,CA-2016-136770,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96
AW-10930,CA-2016-136812,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92
SW-20755,CA-2016-137050,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136
DP-13390,CA-2016-138478,Ibico EPK-21 Electric Binding System,4535.976
PN-18775,CA-2016-138597,Hon Every-Day Series Multi-Task Chairs,563.94
KC-16675,CA-2016-138695,Novimex Fabric Task Chair,390.272
MC-17635,CA-2016-139010,Fellowes Officeware Wire Shelving,449.15
JB-16045,CA-2016-139269,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65
FW-14395,CA-2016-139409,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6
DB-13360,CA-2016-139556,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646
EM-14140,CA-2016-139997,Hewlett Packard 310 Color Digital Copier,1499.95
CG-12040,CA-2016-140081,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696
RD-19900,CA-2016-140382,Nortel Meridian M3904 Professional Digital phone,862.344
NB-18655,CA-2016-140928,Chromcraft Round Conference Tables,383.438
AB-10015,CA-2016-140935,"Sauder Facets Collection Library, Sky Alder Finish",341.96
MP-17965,CA-2016-142335,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94
BP-11290,CA-2016-142398,Hon Comfortask Task/Swivel Chairs,638.288
EJ-14155,CA-2016-142594,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95
RW-19630,CA-2016-142958,Bretford CR4500 Series Slim Rectangular Table,1114.272
CC-12370,CA-2016-143714,Canon imageCLASS 2200 Advanced Copier,8399.976
JD-15895,CA-2016-143805,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55
SG-20890,CA-2016-144337,Easy-staple paper,19.648
RL-19615,CA-2016-144764,Okidata C610n Printer,1362.9
AH-10120,CA-2016-145261,"Iceberg OfficeWorks 42"" Round Tables",377.45
KC-16540,CA-2016-145625,Logitech P710e Mobile Speakerphone,3347.37
CC-12220,CA-2016-145730,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896
JP-16135,CA-2016-146171,"Iceberg Mobile Mega Data/Printer Cart ",481.32
TG-21310,CA-2016-146633,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792
SF-20965,CA-2016-146913,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92
AF-10870,CA-2016-146934,Eureka Sanitaire  Commercial Upright,662.84
DL-13315,CA-2016-146941,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92
FC-14245,CA-2016-147256,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59
PO-19180,CA-2016-147375,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979
CB-12415,CA-2016-147417,Hewlett Packard LaserJet 3310 Copier,1439.976
AR-10510,CA-2016-147536,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97
AO-10810,CA-2016-148096,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28
CL-12700,CA-2016-149279,SAFCO Arco Folding Chair,1325.76
RD-19720,CA-2016-149762,Hon 4060 Series Tables,268.704
AH-10075,CA-2016-149797,GBC DocuBind 300 Electric Binding Machine,841.568
MS-17770,CA-2016-150350,Okidata C331dn Printer,837.6
JK-16120,CA-2016-150945,Tennsco Double-Tier Lockers,900.08
VG-21790,CA-2016-151092,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168
CG-12520,CA-2016-152156,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",731.94
MA-17995,CA-2016-152247,Global Troy Executive Leather Low-Back Tilter,1603.136
LD-16855,CA-2016-152331,Newell 311,5.304
ZD-21925,CA-2016-152471,Jabra SPEAK 410 Multidevice Speakerphone,823.96
JS-15595,CA-2016-153318,Panasonic KX-TG9471B,783.96
NM-18520,CA-2016-153598,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95
BF-11215,CA-2016-154662,"Bush Cubix Conference Tables, Fully Assembled",692.94
MK-17905,CA-2016-155516,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92
CM-12160,CA-2016-155530,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52
CM-12235,CA-2016-155845,Logitech diNovo Edge Keyboard,1399.944
TB-21595,CA-2016-156300,"Global Leather & Oak Executive Chair, Burgundy",754.45
TC-21535,CA-2016-157217,Logitech G35 7.1-Channel Surround Sound Headset,389.97
LE-16810,CA-2016-157245,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96
JM-15535,CA-2016-157259,Luxo Adjustable Task Clamp Lamp,799.56
LW-17125,CA-2016-157280,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
SJ-20500,CA-2016-157336,Hon Every-Day Series Multi-Task Chairs,751.92
AR-10570,CA-2016-157588,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75
CA-11965,CA-2016-157791,Hewlett Packard 610 Color Digital Copier / Printer,1999.96
JP-15460,CA-2016-158001,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8
PK-18910,CA-2016-158099,GBC Ibimaster 500 Manual ProClick Binding System,1141.47
CC-12475,CA-2016-158260,Okidata B400 Printer,686.4
DB-13210,CA-2016-158778,Global Comet Stacking Arm Chair,887.271
SE-20110,CA-2016-158841,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95
KF-16285,CA-2016-159016,Apple iPhone 5,4158.912
BF-11170,CA-2016-159891,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99
GB-14530,CA-2016-159912,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",241.92
BM-11575,CA-2016-160304,GE 30522EE2,231.98
BP-11050,CA-2016-160535,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4
ME-17320,CA-2016-160717,Samsung Galaxy Mega 6.3,3023.928
TR-21325,CA-2016-160815,Geemarc AmpliPOWER60,278.4
AC-10660,CA-2016-161928,Ooma Telo VoIP Home Phone System,201.584
NS-18640,CA-2016-162187,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43
ER-13855,CA-2016-162236,BPI Conference Tables,876.3
PF-19165,CA-2016-162355,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86
DP-13105,CA-2016-162390,Ibico EB-19 Dual Function Manual Binding System,968.744
MH-17440,CA-2016-163048,Harbour Creations Steel Folding Chair,241.5
RF-19345,CA-2016-163167,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3
TP-21565,CA-2016-163328,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352
DB-13270,CA-2016-163804,Deluxe Rollaway Locking File with Drawer,2079.4
CJ-11875,CA-2016-163951,Newell 31,16.52
RH-19555,CA-2016-164574,Fellowes High-Stak Drawer Files,704.76
PB-19210,CA-2016-164938,Mediabridge Sport Armband iPhone 5s,69.93
EN-13780,CA-2016-165848,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85
SS-20590,CA-2016-166275,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99
HJ-14875,CA-2016-166772,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88
EH-14185,CA-2016-167115,Ibico Ibimaster 300 Manual Binding System,588.784
DF-13135,CA-2016-168032,Nokia Lumia 1020,1439.968
ML-17395,CA-2016-168830,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
AP-10915,CA-2016-168893,Global Adaptabilities Conference Tables,842.94
RH-19510,CA-2016-169663,Okidata MB760 Printer,3357.6
JE-15715,CA-2016-169670,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056
BN-11515,CA-2016-169943,Safco Industrial Wire Shelving System,454.9
MN-17935,CA-2017-100097,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95
SV-20365,CA-2017-100111,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127
AS-10630,CA-2017-100314,Wasp CCD Handheld Bar Code Reader,336.51
CM-12115,CA-2017-100524,Polycom SoundPoint IP 450 VoIP phone,677.58
SJ-20215,CA-2017-100615,DMI Arturo Collection Mission-style Design Wood Chair,317.058
DK-13090,CA-2017-100622,Canon Image Class D660 Copier,959.984
DK-13225,CA-2017-100650,Tennsco 16-Compartment Lockers with Coat Rack,1295.78
CK-12595,CA-2017-100902,Plantronics S12 Corded Telephone Headset System,431.16
SH-19975,CA-2017-101805,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24
AT-10435,CA-2017-102407,Bevis 36 x 72 Conference Tables,896.328
MH-18025,CA-2017-103212,Bretford Rectangular Conference Table Tops,1504.52
BF-11005,CA-2017-103380,Mitel MiVoice 5330e IP Phone,659.976
RD-19660,CA-2017-103877,GBC DocuBind 300 Electric Binding Machine,1577.94
FH-14275,CA-2017-104640,Fellowes PB300 Plastic Comb Binding Machine,931.176
FH-14350,CA-2017-104801,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96
JS-15685,CA-2017-104864,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056
TS-21610,CA-2017-105214,Hon Multipurpose Stacking Arm Chairs,1212.96
VP-21730,CA-2017-105333,Panasonic Business Telephones KX-T7736,546.06
JH-15430,CA-2017-105620,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120
SJ-20125,CA-2017-105669,Polycom VoiceStation 500 Conference phone,1415.76
PV-18985,CA-2017-105914,Tennsco Double-Tier Lockers,1575.14
ND-18460,CA-2017-107167,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52
FC-14335,CA-2017-107517,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7
SB-20170,CA-2017-108441,Safco Contoured Stacking Chairs,858.24
JC-15385,CA-2017-108560,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48
MG-18145,CA-2017-108574,Logitech G19 Programmable Gaming Keyboard,1115.91
TM-21490,CA-2017-108791,Nortel Networks T7316 E Nt8 B27,543.92
CK-12205,CA-2017-110443,"3D Systems Cube Printer, 2nd Generation, White",1039.992
NC-18340,CA-2017-111332,Fellowes High-Stak Drawer Files,704.76
CD-11920,CA-2017-111556,Samsung Galaxy Mega 6.3,1259.97
PS-18970,CA-2017-111591,Fellowes Officeware Wire Shelving,359.32
HP-14815,CA-2017-111689,SAFCO Arco Folding Chair,1242.9
SW-20245,CA-2017-111717,Hon Comfortask Task/Swivel Chairs,239.358
SC-20770,CA-2017-112529,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116
CC-12670,CA-2017-112753,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235
SJ-20215,CA-2017-113355,DMI Arturo Collection Mission-style Design Wood Chair,317.058
BC-11125,CA-2017-113530,"Situations Contoured Folding Chairs, 4/Set",681.408
PH-18790,CA-2017-113558,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952
EM-13825,CA-2017-114258,Nortel Meridian M3904 Professional Digital phone,492.768
MG-18205,CA-2017-115070,Stackable Trays,12.32
BD-11770,CA-2017-115105,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784
DJ-13630,CA-2017-115602,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56
DB-13555,CA-2017-115882,3.6 Cubic Foot Counter Height Office Refrigerator,942.784
CR-12730,CA-2017-116519,Avanti 4.4 Cu. Ft. Refrigerator,904.9
SV-20935,CA-2017-116953,AT&T 841000 Phone,552
PW-19030,CA-2017-116988,Logitech P710e Mobile Speakerphone,1287.45
JR-15700,CA-2017-117079,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88
BT-11530,CA-2017-117212,GuestStacker Chair with Chrome Finish Legs,892.224
JP-15520,CA-2017-117324,Hoover WindTunnel Plus Canister Vacuum,1089.75
KH-16510,CA-2017-117457,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829
CS-12175,CA-2017-117632,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48
SC-20845,CA-2017-117646,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096
MS-17980,CA-2017-117667,Logitech G13 Programmable Gameboard with LCD Display,255.968
LS-16975,CA-2017-117702,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2
DO-13645,CA-2017-118003,Global Low Back Tilter Chair,302.94
AR-10825,CA-2017-118724,Polycom SoundPoint IP 450 VoIP phone,1626.192
TP-21415,CA-2017-118892,HON 5400 Series Task Chairs for Big and Tall,4416.174
SK-19990,CA-2017-119193,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958
TS-21205,CA-2017-119284,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936
JG-15310,CA-2017-119578,Premier Electric Letter Opener,695.16
YS-21880,CA-2017-119809,Fellowes PB300 Plastic Comb Binding Machine,2793.528
NG-18355,CA-2017-120019,Fellowes Staxonsteel Drawer Files,579.51
TP-21130,CA-2017-120376,Hon GuestStacker Chair,1586.69
CA-12310,CA-2017-120936,"Iceberg Mobile Mega Data/Printer Cart ",481.32
MG-17890,CA-2017-121125,LG G3,156.792
TC-21475,CA-2017-121419,Bevis 44 x 96 Conference Tables,411.8
CM-11815,CA-2017-121489,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58
HW-14935,CA-2017-121559,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2405.2
LP-17095,CA-2017-121790,Samsung Galaxy S4,2003.168
MH-18115,CA-2017-121839,Apple iPhone 5,1169.694
DB-13660,CA-2017-121853,GuestStacker Chair with Chrome Finish Legs,594.816
CL-11890,CA-2017-121888,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94
FA-14230,CA-2017-122364,Wilson Electronics DB Pro Signal Booster,859.2
TT-21070,CA-2017-122490,Global Troy Executive Leather Low-Back Tilter,2404.704
NH-18610,CA-2017-122693,Kensington 7 Outlet MasterPiece Power Center,1245.86
EJ-13720,CA-2017-123085,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44
DG-13300,CA-2017-123372,Google Nexus 5,1979.89
SF-20200,CA-2017-123967,Hon 94000 Series Round Tables,2665.62
TC-21145,CA-2017-124205,SAFCO Folding Chair Trolley,512.96
JB-16000,CA-2017-124674,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328
HZ-14950,CA-2017-124765,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92
KN-16705,CA-2017-126067,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75
AB-10255,CA-2017-126662,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984
TA-21385,CA-2017-127180,Canon imageCLASS 2200 Advanced Copier,11199.968
ES-14080,CA-2017-127397,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8
AD-10180,CA-2017-127432,Canon Image Class D660 Copier,2999.95
RD-19810,CA-2017-127474,Xerox 189,419.4
VW-21775,CA-2017-128265,Deluxe Rollaway Locking File with Drawer,1247.64
DC-12850,CA-2017-128363,GBC DocuBind TL300 Electric Binding System,1614.582
JL-15175,CA-2017-128734,Global Leather Executive Chair,842.376
MK-18160,CA-2017-128755,Letter Size Cart,571.44
JM-15250,CA-2017-128853,"Global Fabric Manager's Chair, Dark Gray",908.82
PO-18850,CA-2017-129021,Samsung Galaxy Mega 6.3,4367.896
BP-11185,CA-2017-130036,Logitech Wireless Headset h800,1119.888
HA-14905,CA-2017-130141,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.136
BD-11620,CA-2017-130211,Fellowes Recycled Storage Drawers,333.09
CY-12745,CA-2017-130302,Logitech Wireless Gaming Headset G930,895.944
NG-18430,CA-2017-130386,Tennsco Double-Tier Lockers,540.048
MH-17620,CA-2017-130841,Wilson Electronics DB Pro Signal Booster,1145.6
NC-18415,CA-2017-131254,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188
GG-14650,CA-2017-131807,Global Deluxe High-Back Office Chair in Storm,435.168
CS-11845,CA-2017-131828,"Global Leather and Oak Executive Chair, Black",963.136
DS-13030,CA-2017-131954,Carina Double Wide Media Storage Towers in Natural & Black,242.94
JH-15820,CA-2017-132122,Recycled Steel Personal File for Hanging File Folders,228.92
ML-18265,CA-2017-132262,Logitech M510 Wireless Mouse,79.98
JB-15400,CA-2017-132339,Fellowes PB300 Plastic Comb Binding Machine,387.99
DW-13540,CA-2017-132521,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96
TH-21235,CA-2017-132682,ClearOne Communications CHAT 70 OC Speaker Phone,381.576
AJ-10945,CA-2017-133004,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73
LH-16750,CA-2017-133235,Nortel Networks T7316 E Nt8 B27,271.96
JE-15610,CA-2017-133263,Hewlett Packard LaserJet 3310 Copier,2999.95
PS-19045,CA-2017-133865,Canon Imageclass D680 Copier / Fax,3359.952
SR-20425,CA-2017-134845,Lexmark MX611dhe Monochrome Laser Printer,2549.985
BS-11800,CA-2017-135279,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81
BG-11740,CA-2017-135419,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368
JW-15220,CA-2017-135909,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96
GH-14665,CA-2017-136539,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528
AY-10555,CA-2017-137428,"Global Value Steno Chair, Gray",97.184
BE-11335,CA-2017-137596,Maxell iVDR EX 500GB Cartridge,1928.78
JL-15235,CA-2017-137631,Samsung Galaxy S4 Mini,751.984
WB-21850,CA-2017-138149,GBC DocuBind TL200 Manual Binding Machine,895.92
AR-10540,CA-2017-138289,GBC DocuBind P400 Electric Binding System,5443.96
DK-12835,CA-2017-139199,Global Executive Mid-Back Manager's Chair,872.94
RB-19360,CA-2017-140151,Canon imageCLASS 2200 Advanced Copier,13999.96
HE-14800,CA-2017-140480,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95
BF-11080,CA-2017-140676,Xerox 1939,94.85
NR-18550,CA-2017-140872,VTech DS6151,503.96
MT-18070,CA-2017-140963,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165
TT-21460,CA-2017-141439,Samsung Galaxy S4 Mini,1879.96
LO-17170,CA-2017-141572,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44
AC-10450,CA-2017-141789,GBC DocuBind TL300 Electric Binding System,1793.98
HG-14845,CA-2017-141873,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352
SC-20380,CA-2017-142090,Bush Advantage Collection Racetrack Conference Table,1781.682
AJ-10795,CA-2017-142342,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165
AG-10330,CA-2017-142909,"Lesro Round Back Collection Coffee Table, End Table",182.55
IL-15100,CA-2017-143063,Aastra 57i VoIP phone,1454.49
TS-21370,CA-2017-143112,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96
TB-21175,CA-2017-143567,Logitech diNovo Edge Keyboard,2249.91
PJ-19015,CA-2017-143686,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93
ME-17725,CA-2017-143756,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
AW-10840,CA-2017-143798,Electrix Halogen Magnifier Lamp,310.88
MB-18085,CA-2017-144498,GE 30524EE4,627.168
CD-11980,CA-2017-144596,Xerox 1906,318.96
RM-19675,CA-2017-145219,Hewlett Packard LaserJet 3310 Copier,2879.952
SL-20155,CA-2017-145884,Polycom VVX 310 VoIP phone,1439.92
CM-12190,CA-2017-146164,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52
BD-11725,CA-2017-146192,Tennsco Double-Tier Lockers,675.06
AH-10210,CA-2017-146983,GBC DocuBind 300 Electric Binding Machine,1577.94
TS-21655,CA-2017-147207,"Bevis Oval Conference Table, Walnut",913.43
KB-16315,CA-2017-147354,Hewlett Packard 310 Color Digital Copier,479.984
KL-16555,CA-2017-147760,Motorola Moto X,1359.96
MC-17845,CA-2017-148446,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6
NC-18535,CA-2017-149881,Cubify CubeX 3D Printer Double Head Print,4799.984
NP-18670,CA-2017-150091,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9
GD-14590,CA-2017-150420,Plantronics Audio 995 Wireless Stereo Headset,1099.5
JL-15130,CA-2017-150910,"Bevis Round Bullnose 29"" High Table Top",934.956
GM-14455,CA-2017-151981,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95
SN-20560,CA-2017-152093,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594
CW-11905,CA-2017-152436,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
BM-11650,CA-2017-152912,Adjustable Depth Letter/Legal Cart,1633.14
RB-19705,CA-2017-152975,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85
NS-18505,CA-2017-153045,Global Comet Stacking Arm Chair,887.271
RB-19435,CA-2017-153871,Ibico Ibimaster 300 Manual Binding System,735.98
LB-16735,CA-2017-154088,Xerox 1968,26.72
KM-16660,CA-2017-154116,Panasonic KX TS3282B Corded phone,196.776
MD-17860,CA-2017-154410,SAFCO Boltless Steel Shelving,909.12
GW-14605,CA-2017-155075,GBC DocuBind 300 Electric Binding Machine,631.176
KS-16300,CA-2017-155824,Euro Pro Shark Stick Mini Vacuum,48.784
JL-15505,CA-2017-156776,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1
JD-16015,CA-2017-156818,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6
PB-18805,CA-2017-156958,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9
DB-13405,CA-2017-157091,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45
BW-11065,CA-2017-157413,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744
DM-13345,CA-2017-157854,GBC DocuBind TL300 Electric Binding System,2690.97
MO-17800,CA-2017-157931,Global Ergonomic Managers Chair,723.92
SU-20665,CA-2017-157966,Hewlett Packard LaserJet 3310 Copier,959.984
AC-10615,CA-2017-157987,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41
JA-15970,CA-2017-158379,Martin Yale Chadless Opener Electric Letter Opener,4663.736
BO-11425,CA-2017-158386,Large Capacity Hanging Post Binders,124.75
VP-21760,CA-2017-159100,Balt Solid Wood Round Tables,1875.258
CR-12820,CA-2017-159149,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336
KB-16600,CA-2017-159156,Nokia Lumia 925,629.95
BW-11110,CA-2017-159366,Lexmark MX611dhe Monochrome Laser Printer,3059.982
TB-21355,CA-2017-159464,Hon 4-Shelf Metal Bookcases,302.94
JK-16090,CA-2017-160885,ClearOne CHATAttach 160 - speaker phone,2479.96
KB-16405,CA-2017-161067,Xerox 189,419.4
BF-11275,CA-2017-161130,Polycom SoundPoint IP 450 VoIP phone,361.376
KB-16240,CA-2017-162015,Logitech P710e Mobile Speakerphone,1287.45
TT-21220,CA-2017-162075,Pyle PMP37LED,537.544
RR-19315,CA-2017-162565,GuestStacker Chair with Chrome Finish Legs,520.464
AS-10045,CA-2017-162691,Bady BDG101FRU Card Printer,1439.982
LC-17140,CA-2017-162789,WD My Passport Ultra 2TB Portable External Hard Drive,1071
AS-10135,CA-2017-162929,Avery Printable Repositionable Plastic Tabs,41.28
GH-14410,CA-2017-163006,Samsung Galaxy S4,1001.584
JS-16030,CA-2017-163265,Global Deluxe High-Back Manager's Chair,600.558
JW-15955,CA-2017-163510,"Global Value Mid-Back Manager's Chair, Gray",304.45
SS-20140,CA-2017-164756,AT&T CL83451 4-Handset Telephone,411.98
SR-20740,CA-2017-165323,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5
RW-19540,CA-2017-166093,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29
CC-12430,CA-2017-166695,"Global Geo Office Task Chair, Gray",518.272
HL-15040,CA-2017-166709,Canon imageCLASS 2200 Advanced Copier,10499.97
KM-16720,CA-2017-167395,GE 30524EE4,979.95
EM-14200,CA-2017-167549,Safco Drafting Table,298.116
RW-19690,CA-2017-167752,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16
JK-15640,CA-2017-168109,Okidata MB491 Multifunction Printer,2395.2
JD-16060,CA-2017-168123,Recycled Steel Personal File for Standard File Folders,221.16
RM-19750,CA-2017-168193,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97
DV-13045,CA-2017-168389,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875
KA-16525,CA-2017-168641,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568
ML-18040,CA-2017-168655,WD My Passport Ultra 2TB Portable External Hard Drive,595
JD-16150,CA-2017-168858,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74
MV-17485,CA-2017-169894,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872
CC-12550,CA-2017-169901,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976
