order_id,customer_id,order_date,ship_date,ship_mode,total_amount,status
US-2016-144351,RC-19960,11/14/2016,11/18/2016,Standard Class,89.97,Delivered
CA-2014-106054,JO-15145,01-06-2014,01-07-2014,First Class,12.78,Delivered
CA-2016-138667,MW-18220,12/27/2016,12/30/2016,Second Class,40,Delivered
CA-2017-150609,NZ-18565,4/30/2017,05-04-2017,Standard Class,23.24,Delivered
CA-2017-128853,JM-15250,4/21/2017,4/23/2017,First Class,908.82,Delivered
CA-2017-133102,ED-13885,8/17/2017,8/24/2017,Standard Class,5.552,Delivered
CA-2016-164399,DW-13480,11-12-2016,11/15/2016,First Class,203.976,Delivered
CA-2016-116918,JK-15205,10-01-2016,10-06-2016,Second Class,5.388,Delivered
CA-2016-110492,JS-15880,02-12-2016,2/14/2016,First Class,1350.12,Delivered
CA-2016-147683,PO-19180,11/13/2016,11/17/2016,Standard Class,19.54,Delivered
CA-2014-116785,MH-17290,4/26/2014,4/30/2014,Standard Class,21.4,Delivered
US-2015-156797,PO-19180,08-11-2015,8/15/2015,Standard Class,11.96,Delivered
CA-2016-104276,HF-14995,11/27/2016,12-03-2016,Standard Class,116.76,Delivered
CA-2016-120369,VB-21745,10/28/2016,10/28/2016,Same Day,756.8,Delivered
CA-2014-118276,MG-17890,12/29/2014,01-02-2015,Standard Class,8.736,Delivered
CA-2015-136658,BO-11425,09-10-2015,9/17/2015,Standard Class,6.08,Delivered
CA-2017-137414,CM-12115,10-02-2017,10-06-2017,Standard Class,17.46,Delivered
CA-2016-143476,LC-16930,09-11-2016,9/13/2016,First Class,2.912,Delivered
US-2016-119046,EH-13765,06-02-2016,06-06-2016,Standard Class,30.18,Delivered
CA-2017-154949,MC-17275,10/15/2017,10/19/2017,Standard Class,14.73,Delivered
CA-2015-103072,HW-14935,9/27/2015,9/30/2015,Second Class,16.4,Delivered
CA-2015-150770,LC-16870,05-03-2015,05-06-2015,First Class,8.82,Delivered
CA-2017-154760,BP-11290,01-09-2017,1/13/2017,Standard Class,274.491,Delivered
US-2017-104437,TG-21310,1/27/2017,1/31/2017,Standard Class,137.94,Delivered
CA-2017-113075,MC-18100,09-02-2017,09-06-2017,Standard Class,40.68,Delivered
CA-2016-109953,RB-19360,7/14/2016,7/18/2016,Standard Class,110.376,Delivered
CA-2017-127397,ES-14080,2/24/2017,2/28/2017,Standard Class,123.92,Delivered
CA-2014-157546,RD-19720,7/20/2014,7/22/2014,First Class,89.712,Delivered
CA-2017-153843,SC-20380,3/13/2017,3/15/2017,First Class,30.88,Delivered
CA-2016-137337,GB-14575,03-08-2016,03-12-2016,Standard Class,113.6,Delivered
CA-2014-138737,FP-14320,12-07-2014,12-10-2014,First Class,8.64,Delivered
CA-2016-164924,EA-14035,07-10-2016,07-10-2016,Same Day,341.991,Delivered
CA-2016-101651,SC-20305,12/24/2016,12/30/2016,Standard Class,43.96,Delivered
CA-2017-136651,JF-15355,4/23/2017,4/25/2017,Second Class,66.36,Delivered
CA-2017-118892,TP-21415,8/17/2017,8/22/2017,Second Class,4416.174,Delivered
US-2017-151127,RL-19615,5/22/2017,5/25/2017,First Class,49.56,Delivered
CA-2017-145807,SB-20170,02-09-2017,2/13/2017,Standard Class,354.9,Delivered
US-2014-127978,JS-15595,03-03-2014,03-08-2014,Standard Class,15.12,Delivered
CA-2015-158491,BP-11155,06-04-2015,06-09-2015,Second Class,119.98,Delivered
CA-2016-116764,EM-13825,8/27/2016,09-02-2016,Standard Class,9.216,Delivered
CA-2016-152457,SC-20695,09-12-2016,9/18/2016,Standard Class,68.52,Delivered
CA-2016-152730,EM-14140,5/30/2016,06-04-2016,Standard Class,364.74,Delivered
CA-2017-137001,GZ-14545,06-10-2017,6/13/2017,Second Class,14.7,Delivered
CA-2017-156363,ML-17395,10/22/2017,10/28/2017,Standard Class,32.7,Delivered
CA-2017-122056,PG-18895,6/13/2017,6/17/2017,Standard Class,181.86,Delivered
US-2014-143721,DK-12835,11/23/2014,11/26/2014,Second Class,155.372,Delivered
CA-2017-122987,SJ-20215,8/16/2017,8/16/2017,Same Day,13.428,Delivered
CA-2016-133368,AG-10675,1/14/2016,1/20/2016,Standard Class,89.568,Delivered
CA-2016-123337,KD-16495,9/16/2016,9/22/2016,Standard Class,273.666,Delivered
US-2016-150357,EB-13975,10-10-2016,10/14/2016,Standard Class,20.608,Delivered
CA-2015-144519,AW-10930,11/13/2015,11/17/2015,Standard Class,339.96,Delivered
CA-2014-120670,JK-16120,11-02-2014,11-06-2014,Standard Class,799.92,Delivered
CA-2016-157217,TC-21535,7/19/2016,7/21/2016,First Class,35.984,Delivered
CA-2016-108224,TH-21235,5/14/2016,5/14/2016,Same Day,185.528,Delivered
CA-2015-162782,PW-19240,2/21/2015,2/27/2015,Standard Class,2541.98,Delivered
CA-2017-159282,GH-14410,10/16/2017,10/21/2017,Standard Class,599.985,Delivered
CA-2017-155936,JK-15730,6/22/2017,6/29/2017,Standard Class,3.036,Delivered
CA-2017-169439,LC-17140,09-09-2017,9/13/2017,Standard Class,25.92,Delivered
CA-2017-151183,BK-11260,10/14/2017,10/19/2017,Standard Class,46.36,Delivered
CA-2016-149965,BS-11365,6/20/2016,6/25/2016,Standard Class,6.9,Delivered
CA-2014-158281,AG-10525,09-02-2014,09-07-2014,Standard Class,559.71,Delivered
CA-2016-153661,SC-20725,1/30/2016,1/31/2016,First Class,305.01,Delivered
CA-2017-109183,LR-16915,12-04-2017,12-09-2017,Standard Class,649,Delivered
CA-2016-113656,CB-12415,1/23/2016,1/29/2016,Standard Class,59.99,Delivered
CA-2015-148964,RD-19900,5/26/2015,5/31/2015,Standard Class,20.24,Delivered
CA-2014-111899,NC-18340,05-04-2014,05-05-2014,First Class,37.84,Delivered
CA-2015-101126,NB-18655,02-10-2015,2/14/2015,Second Class,77.24,Delivered
CA-2014-163468,JK-15730,11/18/2014,11/21/2014,First Class,292.1,Delivered
US-2017-117450,DO-13645,09-04-2017,09-08-2017,Standard Class,97.184,Delivered
CA-2014-137274,MG-18145,3/29/2014,04-02-2014,Standard Class,890.841,Delivered
CA-2016-144092,LH-17155,11-05-2016,11-07-2016,Second Class,72,Delivered
CA-2017-112172,MM-18280,06-10-2017,6/14/2017,Second Class,14.13,Delivered
CA-2015-121699,BD-11320,08-10-2015,8/14/2015,Standard Class,64.75,Delivered
CA-2015-162761,SC-20575,10-09-2015,10/13/2015,Standard Class,1.872,Delivered
CA-2016-121377,TN-21040,5/28/2016,06-02-2016,Standard Class,286.4,Delivered
CA-2017-115322,ZC-21910,05-11-2017,5/16/2017,Second Class,43.92,Delivered
CA-2016-132066,NB-18655,10/16/2016,10/20/2016,Standard Class,142.182,Delivered
CA-2017-158120,KH-16330,11/17/2017,11/21/2017,Standard Class,19.608,Delivered
CA-2017-100097,MN-17935,11/26/2017,11/29/2017,Second Class,979.95,Delivered
CA-2017-167626,MY-18295,09-03-2017,09-07-2017,Standard Class,8.904,Delivered
US-2017-126053,CS-11950,12-05-2017,12-08-2017,First Class,41.96,Delivered
US-2017-128447,MC-17845,11-10-2017,11/17/2017,Standard Class,400.8,Delivered
US-2014-131275,SC-20050,3/18/2014,3/24/2014,Standard Class,111,Delivered
CA-2016-149349,SP-20650,11-12-2016,11/13/2016,First Class,22.752,Delivered
CA-2017-115119,SC-20440,10/26/2017,10/30/2017,Standard Class,61.542,Delivered
CA-2015-125563,PR-18880,04-11-2015,4/17/2015,Standard Class,67.36,Delivered
CA-2015-113152,JK-15625,12/25/2015,12/30/2015,Standard Class,843.9,Delivered
CA-2017-165155,BM-11575,9/21/2017,9/23/2017,First Class,15.51,Delivered
CA-2014-163412,SM-20950,12/20/2014,12/23/2014,Second Class,192.186,Delivered
CA-2015-159590,KC-16255,7/18/2015,7/21/2015,First Class,5.76,Delivered
CA-2014-116190,SG-20470,7/26/2014,08-01-2014,Standard Class,67.88,Delivered
CA-2014-168473,TB-21520,12/26/2014,01-01-2015,Standard Class,191.88,Delivered
CA-2017-168389,DV-13045,12-11-2017,12/17/2017,Standard Class,721.875,Delivered
CA-2014-130421,SC-20020,03-03-2014,03-07-2014,Standard Class,176.772,Delivered
CA-2017-142125,JB-15400,10/21/2017,10/27/2017,Standard Class,38.82,Delivered
CA-2017-141138,GH-14425,11-10-2017,11/16/2017,Standard Class,111.79,Delivered
CA-2017-152135,MG-17650,3/16/2017,3/18/2017,Second Class,445.44,Delivered
CA-2016-151974,RD-19660,9/22/2016,9/29/2016,Standard Class,16.52,Delivered
CA-2017-154102,SN-20560,02-06-2017,2/13/2017,Standard Class,29.9,Delivered
CA-2015-139780,AH-10690,12/31/2015,01-02-2016,Second Class,116.4,Delivered
CA-2016-114748,MZ-17335,10-09-2016,10/14/2016,Standard Class,1.408,Delivered
US-2014-115189,AR-10345,12/30/2014,01-03-2015,Second Class,251.964,Delivered
CA-2016-163594,JF-15295,04-12-2016,4/14/2016,First Class,19.44,Delivered
CA-2016-127243,DS-13180,11/28/2016,12-04-2016,Standard Class,340.182,Delivered
CA-2017-161851,BP-11095,4/15/2017,4/17/2017,First Class,15.57,Delivered
CA-2015-110345,TG-21310,03-09-2015,03-11-2015,Second Class,4.608,Delivered
CA-2014-107769,BT-11395,10/28/2014,11-01-2014,Standard Class,257.98,Delivered
US-2017-123862,JF-15190,01-07-2017,01-09-2017,Second Class,153.78,Delivered
CA-2017-100580,MK-17905,8/13/2017,8/20/2017,Standard Class,36.024,Delivered
US-2017-145597,GG-14650,11-02-2017,11-05-2017,First Class,54.336,Delivered
CA-2014-132787,MC-18130,9/19/2014,9/23/2014,Standard Class,92.52,Delivered
CA-2015-136224,ML-18265,5/31/2015,5/31/2015,Same Day,10.272,Delivered
CA-2016-105732,AG-10270,9/13/2016,9/18/2016,Standard Class,40.74,Delivered
CA-2017-108035,TT-21070,11/29/2017,12-03-2017,Standard Class,390.368,Delivered
CA-2017-160031,LT-16765,12-04-2017,12-07-2017,Second Class,74.352,Delivered
CA-2017-147844,DD-13570,05-02-2017,05-06-2017,Standard Class,15.7,Delivered
CA-2016-110975,DB-12970,12/25/2016,12/30/2016,Standard Class,313.176,Delivered
CA-2014-141649,DM-12955,9/30/2014,9/30/2014,Same Day,795.408,Delivered
CA-2014-124807,ME-17725,07-12-2014,7/15/2014,Second Class,35.856,Delivered
CA-2016-110009,TR-21325,09-08-2016,9/13/2016,Standard Class,43.13,Delivered
CA-2017-168172,SH-20395,08-06-2017,08-10-2017,Standard Class,70.12,Delivered
CA-2015-100146,CB-12535,5/14/2015,5/19/2015,Standard Class,509.9575,Delivered
CA-2017-152079,ML-17410,1/20/2017,1/21/2017,First Class,11.52,Delivered
CA-2016-129728,JG-15310,5/30/2016,06-06-2016,Standard Class,167.84,Delivered
CA-2014-121769,JS-15880,04-08-2014,04-12-2014,Standard Class,172.11,Delivered
CA-2014-103058,AG-10270,7/23/2014,7/24/2014,First Class,99.98,Delivered
CA-2017-121125,MG-17890,5/30/2017,06-03-2017,Standard Class,156.792,Delivered
US-2016-114013,SC-20770,3/13/2016,3/15/2016,Second Class,386.68,Delivered
CA-2017-135069,BS-11755,04-10-2017,4/14/2017,Standard Class,195.104,Delivered
CA-2016-101693,LC-17140,6/25/2016,6/27/2016,Second Class,85.246,Delivered
US-2014-164763,MH-17440,3/17/2014,3/21/2014,Standard Class,11.43,Delivered
CA-2014-161249,RD-19720,08-09-2014,8/13/2014,Standard Class,4.464,Delivered
CA-2015-148180,BP-11095,7/26/2015,7/31/2015,Standard Class,9.144,Delivered
CA-2014-165568,BF-11020,2/15/2014,2/19/2014,Standard Class,21.36,Delivered
CA-2015-145457,CP-12085,3/24/2015,3/27/2015,Second Class,46.9,Delivered
US-2017-163657,JL-15235,09-02-2017,09-06-2017,Standard Class,18.72,Delivered
CA-2015-120446,JG-15805,11/16/2015,11/18/2015,First Class,18.9,Delivered
CA-2014-109932,VP-21760,12-09-2014,12-11-2014,First Class,10.688,Delivered
CA-2017-127474,RD-19810,02-03-2017,02-07-2017,Second Class,5.184,Delivered
CA-2017-115448,MH-18025,11-11-2017,11/14/2017,First Class,88.92,Delivered
CA-2017-105669,SJ-20125,9/17/2017,9/22/2017,Second Class,9.912,Delivered
CA-2017-134796,FM-14380,6/25/2017,07-01-2017,Standard Class,148.48,Delivered
CA-2016-137743,KH-16360,7/30/2016,08-04-2016,Standard Class,9.248,Delivered
CA-2015-137974,LL-16840,4/16/2015,4/18/2015,First Class,569.64,Delivered
US-2015-136987,AR-10540,04-11-2015,4/14/2015,Second Class,639.968,Delivered
CA-2015-138485,NP-18670,2/27/2015,03-01-2015,Second Class,538.92,Delivered
CA-2016-103709,LP-17095,09-08-2016,9/15/2016,Standard Class,14.88,Delivered
CA-2016-138282,AH-10690,5/19/2016,5/23/2016,Standard Class,87.84,Delivered
CA-2017-148985,TB-21190,11-11-2017,11/15/2017,Second Class,34.92,Delivered
CA-2014-138100,AA-10315,9/15/2014,9/20/2014,Standard Class,14.94,Delivered
CA-2015-100734,AC-10615,9/15/2015,9/20/2015,Standard Class,3.576,Delivered
CA-2016-139997,EM-14140,07-01-2016,07-03-2016,First Class,1499.95,Delivered
CA-2016-109652,QJ-19255,04-10-2016,4/15/2016,Standard Class,13.568,Delivered
CA-2014-167199,ME-17320,01-06-2014,01-10-2014,Standard Class,2573.82,Delivered
CA-2016-124583,LB-16795,09-01-2016,09-03-2016,Second Class,12.78,Delivered
CA-2014-113964,JP-16135,9/23/2014,9/30/2014,Standard Class,18.464,Delivered
CA-2014-129938,EB-13705,12/15/2014,12/17/2014,Second Class,445.802,Delivered
CA-2017-135111,CS-12400,12/28/2017,01-02-2018,Standard Class,2.48,Delivered
US-2015-134558,PM-19135,12/19/2015,12/24/2015,Second Class,29.9,Delivered
CA-2017-157196,AA-10645,11-05-2017,11-09-2017,Standard Class,12.96,Delivered
CA-2015-108672,FA-14230,09-10-2015,9/16/2015,Standard Class,106.68,Delivered
US-2017-118598,CM-12190,11/16/2017,11/16/2017,Same Day,119.94,Delivered
US-2017-160836,CC-12475,09-11-2017,9/16/2017,Standard Class,10.272,Delivered
CA-2017-121048,TC-21295,7/14/2017,7/18/2017,Standard Class,4.448,Delivered
US-2017-120147,TB-21400,3/30/2017,3/30/2017,Same Day,6.08,Delivered
CA-2016-158043,JK-15325,1/31/2016,02-04-2016,Second Class,23.36,Delivered
US-2017-106579,BW-11200,06-08-2017,6/13/2017,Standard Class,12.176,Delivered
CA-2014-115889,SH-20395,11-02-2014,11-06-2014,Standard Class,46.384,Delivered
US-2017-161935,JL-15835,7/14/2017,7/18/2017,Standard Class,9.248,Delivered
US-2017-167920,JL-15835,12-09-2017,12-12-2017,Second Class,29.36,Delivered
CA-2016-162383,MD-17350,09-05-2016,09-11-2016,Standard Class,8.952,Delivered
CA-2014-125731,CL-12565,09-10-2014,9/16/2014,Standard Class,21.728,Delivered
US-2017-106145,RA-19885,9/26/2017,9/26/2017,Same Day,71.88,Delivered
CA-2016-107146,LC-16885,6/17/2016,6/19/2016,First Class,266.352,Delivered
US-2017-134642,SW-20245,2/25/2017,03-01-2017,Standard Class,196.784,Delivered
US-2017-160143,HG-14965,3/31/2017,04-07-2017,Standard Class,29.7,Delivered
CA-2017-103415,MV-17485,12-03-2017,12-08-2017,Standard Class,13.592,Delivered
CA-2016-106460,GT-14710,2/19/2016,2/22/2016,Second Class,70.88,Delivered
US-2017-112347,BS-11380,12-02-2017,12-06-2017,Standard Class,114.288,Delivered
CA-2014-103492,CM-12715,10-10-2014,10/15/2014,Standard Class,719.952,Delivered
CA-2016-136595,EM-13825,09-05-2016,09-07-2016,First Class,21.204,Delivered
CA-2014-140396,KH-16330,11/20/2014,11/25/2014,Standard Class,34.74,Delivered
CA-2014-114181,AF-10885,05-10-2014,5/14/2014,Second Class,349.965,Delivered
CA-2017-159506,JR-16210,11/27/2017,12-02-2017,Standard Class,158.28,Delivered
US-2014-137155,DL-12925,11-01-2014,11-05-2014,Standard Class,533.94,Delivered
CA-2016-105746,BD-11605,12/30/2016,01-01-2017,First Class,170.786,Delivered
US-2016-104815,RB-19570,09-03-2016,09-07-2016,Standard Class,198.744,Delivered
CA-2017-157672,RB-19795,10-05-2017,10-07-2017,First Class,63.824,Delivered
US-2016-166660,TB-21250,1/30/2016,02-01-2016,Second Class,435.168,Delivered
CA-2017-140802,KN-16390,4/21/2017,4/23/2017,First Class,47.976,Delivered
CA-2014-133830,RL-19615,12-05-2014,12-10-2014,Standard Class,26.46,Delivered
CA-2014-100916,FH-14275,10/21/2014,10/26/2014,Standard Class,194.7,Delivered
CA-2015-129532,YS-21880,12-08-2015,12-12-2015,Standard Class,221.96,Delivered
CA-2014-134726,SW-20755,11-02-2014,11-07-2014,Second Class,41.94,Delivered
CA-2016-138597,PN-18775,12/18/2016,12/21/2016,First Class,563.94,Delivered
CA-2015-123113,AT-10735,11/23/2015,11/27/2015,Second Class,2625.12,Delivered
CA-2015-169656,EJ-13720,8/13/2015,8/16/2015,First Class,422.856,Delivered
CA-2015-142734,DM-13345,4/16/2015,4/21/2015,Standard Class,127.764,Delivered
CA-2014-163223,KH-16690,3/21/2014,3/25/2014,Standard Class,3499.93,Delivered
CA-2017-122945,MB-18085,11/16/2017,11/22/2017,Standard Class,17.31,Delivered
CA-2015-139738,DK-12895,9/25/2015,9/29/2015,Standard Class,128.744,Delivered
CA-2016-158778,DB-13210,09-05-2016,09-09-2016,Standard Class,58.248,Delivered
CA-2017-119655,CV-12295,4/20/2017,4/24/2017,Standard Class,146.86,Delivered
CA-2015-164567,GK-14620,6/15/2015,6/19/2015,Standard Class,225.576,Delivered
CA-2014-131947,JA-15970,9/17/2014,9/22/2014,Standard Class,5.248,Delivered
CA-2016-152520,TH-21115,07-08-2016,07-12-2016,Standard Class,12.96,Delivered
CA-2016-101791,BS-11665,5/27/2016,5/31/2016,Standard Class,25.176,Delivered
CA-2017-121195,NS-18505,12/24/2017,12/27/2017,First Class,264.32,Delivered
CA-2017-163209,MK-18160,05-03-2017,05-07-2017,Standard Class,25.92,Delivered
CA-2014-133354,SA-20830,2/22/2014,2/24/2014,First Class,19.44,Delivered
US-2015-130491,BH-11710,02-08-2015,02-11-2015,First Class,9.54,Delivered
CA-2015-113740,SC-20380,8/24/2015,8/28/2015,Second Class,14.91,Delivered
CA-2014-148425,RF-19345,11/30/2014,12-04-2014,Standard Class,6.642,Delivered
CA-2016-144309,CM-12235,12-10-2016,12/16/2016,Standard Class,18.54,Delivered
CA-2017-151225,JM-15655,10/27/2017,10/29/2017,First Class,189.576,Delivered
US-2014-144078,RB-19435,11/25/2014,11/29/2014,Standard Class,539.92,Delivered
CA-2014-124464,SS-20515,7/14/2014,7/20/2014,Standard Class,39.48,Delivered
CA-2015-136805,NM-18445,5/23/2015,5/27/2015,Second Class,850.5,Delivered
US-2015-159499,EM-14095,11/21/2015,11/23/2015,Second Class,325.632,Delivered
CA-2014-162089,MP-17470,3/30/2014,04-01-2014,First Class,335.72,Delivered
US-2017-158526,KH-16360,12/29/2017,01-01-2018,Second Class,1207.84,Delivered
CA-2017-104885,DB-13555,03-02-2017,03-08-2017,Standard Class,59.52,Delivered
US-2016-157490,LB-16795,10-06-2016,10-07-2016,First Class,703.71,Delivered
CA-2015-161452,CA-11965,04-05-2015,04-11-2015,Standard Class,892.224,Delivered
US-2014-115196,DL-12925,09-09-2014,9/13/2014,Standard Class,1299.99,Delivered
CA-2016-138968,FC-14335,3/15/2016,3/16/2016,First Class,4.544,Delivered
CA-2015-101889,DB-13120,12/27/2015,12/31/2015,Standard Class,1548.99,Delivered
CA-2017-110821,CK-12205,08-07-2017,08-08-2017,First Class,119.448,Delivered
CA-2015-121552,FW-14395,3/22/2015,3/27/2015,Standard Class,19.56,Delivered
CA-2015-107685,JM-15865,11/30/2015,12-02-2015,Second Class,80.96,Delivered
US-2014-120740,PS-18970,4/15/2014,4/15/2014,Same Day,106.96,Delivered
CA-2017-155740,TC-21475,7/30/2017,08-02-2017,First Class,76.776,Delivered
CA-2017-146493,CV-12805,06-01-2017,06-05-2017,Standard Class,53.9,Delivered
CA-2014-105417,VS-21820,01-07-2014,01-12-2014,Standard Class,76.728,Delivered
US-2017-141509,SC-20575,9/29/2017,10-01-2017,First Class,99.2,Delivered
CA-2017-139493,SG-20605,9/13/2017,9/19/2017,Standard Class,15.92,Delivered
CA-2014-151967,NB-18580,10/22/2014,10/26/2014,Standard Class,129.92,Delivered
US-2016-140158,DR-12940,10-04-2016,10-08-2016,Standard Class,30.4,Delivered
CA-2015-130974,MA-17560,11/27/2015,11/29/2015,Second Class,40.08,Delivered
CA-2017-133487,TS-21655,05-06-2017,05-09-2017,Second Class,152.94,Delivered
CA-2014-142951,JG-15115,10-08-2014,10-08-2014,Same Day,23.472,Delivered
CA-2014-133592,KM-16375,12/31/2014,01-07-2015,Standard Class,195.64,Delivered
CA-2015-120782,SD-20485,4/28/2015,05-01-2015,First Class,186.732,Delivered
CA-2015-116876,TT-21070,2/14/2015,2/21/2015,Standard Class,26.424,Delivered
CA-2016-169838,BB-11545,11/25/2016,11/29/2016,Standard Class,1568.61,Delivered
US-2017-128951,RS-19420,7/15/2017,7/17/2017,First Class,179.94,Delivered
CA-2014-102330,AI-10855,12/29/2014,01-03-2015,Standard Class,88.8,Delivered
CA-2016-118899,MC-17275,3/22/2016,3/22/2016,Same Day,167.888,Delivered
CA-2017-107958,AH-10120,07-02-2017,07-05-2017,First Class,163.96,Delivered
CA-2017-151799,BF-11170,12/14/2017,12/18/2017,Standard Class,1199.98,Delivered
CA-2016-114601,AA-10480,8/26/2016,09-02-2016,Standard Class,11.56,Delivered
CA-2017-100237,SV-20815,10/15/2017,10/19/2017,Standard Class,11.68,Delivered
CA-2014-139542,EH-14185,10/25/2014,10/29/2014,Standard Class,40.776,Delivered
US-2015-142811,JL-15850,04-02-2015,04-07-2015,Standard Class,87.8,Delivered
CA-2017-139353,JM-15250,10/28/2017,10/30/2017,Second Class,77.952,Delivered
CA-2014-150203,JB-15925,12-05-2014,12-07-2014,First Class,250.26,Delivered
US-2017-101518,PB-19105,11-03-2017,11-08-2017,Standard Class,40.776,Delivered
CA-2015-149636,SP-20620,01-06-2015,01-12-2015,Standard Class,29.6,Delivered
US-2017-146213,MC-17605,09-09-2017,9/14/2017,Standard Class,159.96,Delivered
CA-2015-108588,BG-11695,01-05-2015,01-10-2015,Standard Class,59.52,Delivered
US-2017-138086,JO-15550,4/16/2017,4/20/2017,Standard Class,40.74,Delivered
CA-2015-139374,AR-10345,09-10-2015,9/14/2015,Standard Class,179.886,Delivered
CA-2016-113978,TS-21505,9/25/2016,9/29/2016,Standard Class,286.256,Delivered
US-2015-150231,JK-15640,3/16/2015,3/20/2015,Second Class,17.52,Delivered
CA-2016-106915,GA-14515,11/26/2016,12-02-2016,Standard Class,17.856,Delivered
US-2016-109260,TN-21040,9/26/2016,10-01-2016,Standard Class,431.976,Delivered
CA-2017-104850,TW-21025,6/13/2017,6/19/2017,Standard Class,291.136,Delivered
CA-2017-140508,PA-19060,9/18/2017,9/21/2017,First Class,114.848,Delivered
CA-2017-143294,JD-15790,06-02-2017,06-08-2017,Standard Class,10.688,Delivered
CA-2016-165673,MN-17935,5/15/2016,5/19/2016,Second Class,15.232,Delivered
CA-2017-134418,GM-14500,9/15/2017,9/20/2017,Standard Class,12.42,Delivered
US-2016-106313,DG-13300,8/22/2016,8/26/2016,Standard Class,19.44,Delivered
CA-2014-105872,JG-15160,5/30/2014,06-06-2014,Standard Class,70.368,Delivered
CA-2017-108287,AG-10330,12/18/2017,12/20/2017,First Class,12.672,Delivered
CA-2017-141103,JF-15355,7/30/2017,08-06-2017,Standard Class,89.95,Delivered
CA-2014-154781,SC-20680,11/21/2014,11/26/2014,Standard Class,6.58,Delivered
CA-2015-147816,CM-11935,9/24/2015,9/26/2015,Second Class,35.12,Delivered
CA-2017-105326,KT-16480,8/20/2017,8/27/2017,Standard Class,25.92,Delivered
CA-2016-133613,CP-12340,6/17/2016,6/22/2016,Standard Class,7.96,Delivered
CA-2015-109113,EK-13795,12/19/2015,12/23/2015,Standard Class,25.488,Delivered
CA-2015-156153,CW-11905,5/31/2015,06-02-2015,Second Class,7.56,Delivered
CA-2015-133242,KH-16510,6/18/2015,6/24/2015,Standard Class,60.84,Delivered
CA-2015-158323,AB-10600,11/30/2015,12-03-2015,First Class,17.088,Delivered
CA-2015-161795,AH-10075,12/21/2015,12/23/2015,Second Class,3.008,Delivered
CA-2017-100902,CK-12595,11/17/2017,11/21/2017,Standard Class,268.24,Delivered
CA-2017-112844,SP-20620,11/13/2017,11/16/2017,Second Class,43.6,Delivered
CA-2016-158925,JP-15460,10/24/2016,10/28/2016,Standard Class,15.552,Delivered
CA-2014-155390,BG-11035,12-06-2014,12-11-2014,Standard Class,42.208,Delivered
CA-2017-123071,CC-12550,12-03-2017,12-06-2017,First Class,10.368,Delivered
CA-2017-156391,SL-20155,9/26/2017,9/28/2017,First Class,2.224,Delivered
CA-2015-103093,FO-14305,02-03-2015,02-07-2015,Standard Class,74.52,Delivered
US-2017-118941,BB-11545,08-12-2017,08-12-2017,Same Day,17.52,Delivered
CA-2015-169299,DO-13435,8/24/2015,8/26/2015,First Class,7.152,Delivered
CA-2017-154088,LB-16735,11-12-2017,11/17/2017,Standard Class,26.72,Delivered
CA-2016-155978,TS-21205,08-01-2016,08-01-2016,Same Day,1039.728,Delivered
CA-2016-108196,CS-12505,11/25/2016,12-02-2016,Standard Class,456.588,Delivered
CA-2016-152800,SP-20920,4/13/2016,4/15/2016,First Class,6.12,Delivered
CA-2014-166961,CD-12790,12/27/2014,12/31/2014,Standard Class,10.98,Delivered
CA-2016-139381,RF-19840,4/18/2016,4/22/2016,Standard Class,203.92,Delivered
CA-2015-132136,FO-14305,03-08-2015,03-12-2015,Standard Class,8.568,Delivered
CA-2016-162236,ER-13855,11-04-2016,11-06-2016,Second Class,45.248,Delivered
US-2014-111353,PB-19150,11/29/2014,12-06-2014,Standard Class,25.06,Delivered
US-2016-117037,LW-17215,5/17/2016,5/20/2016,First Class,2.89,Delivered
CA-2017-160801,FG-14260,9/19/2017,9/19/2017,Same Day,4.842,Delivered
CA-2016-108364,BP-11050,12/19/2016,12/24/2016,Standard Class,1.8,Delivered
CA-2017-169362,SP-20860,10-12-2017,10/15/2017,First Class,39.984,Delivered
CA-2015-127481,JD-15895,12-12-2015,12/15/2015,Second Class,32.4,Delivered
CA-2015-112711,FM-14380,07-12-2015,7/18/2015,Standard Class,307.168,Delivered
US-2015-145121,MP-17965,10-02-2015,10-06-2015,Standard Class,26.9,Delivered
CA-2017-166184,HR-14830,3/24/2017,3/27/2017,First Class,47.01,Delivered
CA-2017-157413,BW-11065,06-01-2017,06-06-2017,Standard Class,324.744,Delivered
CA-2014-143637,MS-17710,3/24/2014,3/29/2014,Second Class,40.48,Delivered
CA-2015-102260,SJ-20125,9/22/2015,9/26/2015,Standard Class,12,Delivered
US-2016-137295,VS-21820,01-08-2016,1/13/2016,Standard Class,30.828,Delivered
CA-2016-134334,DK-13090,2/14/2016,2/15/2016,First Class,4.77,Delivered
US-2017-109316,MG-17680,06-08-2017,06-10-2017,First Class,1497.666,Delivered
CA-2016-138478,DP-13390,10/21/2016,10/26/2016,Second Class,113.22,Delivered
CA-2017-150469,CJ-12010,1/26/2017,1/30/2017,Standard Class,11.84,Delivered
CA-2017-152436,CW-11905,12-08-2017,12-10-2017,Second Class,592.74,Delivered
CA-2016-169334,GW-14605,10/21/2016,10/24/2016,Second Class,111.672,Delivered
US-2014-115413,PP-18955,8/26/2014,09-01-2014,Standard Class,8.64,Delivered
CA-2014-125150,PW-19030,5/16/2014,5/23/2014,Standard Class,232.88,Delivered
