order_id,product_name,quantity,unit_price,discount_pct
CA-2016-137729,Cisco Small Business SPA 502G VoIP phone,3,246.168,0.2
CA-2015-150308,Cisco Small Business SPA 502G VoIP phone,3,246.168,0.2
CA-2016-125318,Cisco Small Business SPA 502G VoIP phone,4,328.224,0.2
CA-2016-100993,Anker Astro 15000mAh USB Portable Charger,4,159.968,0.2
CA-2016-114489,Anker Astro 15000mAh USB Portable Charger,3,149.97,0
CA-2016-159142,Anker Astro 15000mAh USB Portable Charger,3,149.97,0
CA-2017-102379,Anker Astro 15000mAh USB Portable Charger,1,39.992,0.2
CA-2017-102925,Anker Astro 15000mAh USB Portable Charger,2,99.98,0
CA-2017-111556,Samsung Galaxy Mega 6.3,3,1259.97,0
CA-2017-129021,Samsung Galaxy Mega 6.3,13,4367.896,0.2
CA-2016-160717,Samsung Galaxy Mega 6.3,9,3023.928,0.2
CA-2017-134915,Samsung Galaxy Mega 6.3,2,671.984,0.2
CA-2014-131387,Samsung Galaxy Mega 6.3,5,1679.96,0.2
US-2017-105935,Samsung Galaxy Mega 6.3,7,2939.93,0
CA-2017-105333,Panasonic BusinessÂ TelephonesÂ KX-T7736,3,546.06,0
CA-2017-127180,Polycom CX600 IP Phone VoIP phone,8,2399.6,0
CA-2017-137596,Polycom CX600 IP Phone VoIP phone,4,1199.8,0
US-2016-114013,Polycom CX600 IP Phone VoIP phone,3,539.91,0.4
CA-2015-106257,Polycom CX600 IP Phone VoIP phone,2,479.92,0.2
CA-2015-103177,Plantronics MX500i Earset,3,128.85,0
CA-2015-113145,Plantronics MX500i Earset,1,42.95,0
CA-2015-153906,Plantronics MX500i Earset,2,85.9,0
CA-2015-156146,Plantronics MX500i Earset,2,68.72,0.2
CA-2015-122406,Plantronics MX500i Earset,3,128.85,0
CA-2017-157966,Plantronics MX500i Earset,1,34.36,0.2
CA-2017-129581,Plantronics MX500i Earset,3,128.85,0
CA-2016-169103,Cisco Unified IP Phone 7945G VoIP phone,5,1363.96,0.2
CA-2016-136770,Cisco Unified IP Phone 7945G VoIP phone,2,247.188,0.4
US-2014-138247,Cisco Unified IP Phone 7945G VoIP phone,3,818.376,0.2
CA-2015-135174,Cisco Unified IP Phone 7945G VoIP phone,5,1022.97,0.4
CA-2015-157770,Cisco Unified IP Phone 7945G VoIP phone,3,494.376,0.2
CA-2016-105256,Cisco Unified IP Phone 7945G VoIP phone,5,1363.96,0.2
CA-2016-126732,Cisco Unified IP Phone 7945G VoIP phone,4,1091.168,0.2
CA-2014-166471,Cisco Unified IP Phone 7945G VoIP phone,4,1091.168,0.2
CA-2014-117639,Cisco Unified IP Phone 7945G VoIP phone,3,617.97,0
CA-2014-160766,Spigen Samsung Galaxy S5 Case Wallet,1,16.99,0
CA-2015-149909,Spigen Samsung Galaxy S5 Case Wallet,3,50.97,0
CA-2017-102771,Spigen Samsung Galaxy S5 Case Wallet,5,84.95,0
CA-2017-110373,Spigen Samsung Galaxy S5 Case Wallet,2,27.184,0.2
US-2017-112613,Spigen Samsung Galaxy S5 Case Wallet,4,54.368,0.2
CA-2016-139934,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,7,66.976,0.2
US-2014-103905,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,4,38.272,0.2
CA-2017-164756,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,8,95.68,0
CA-2017-139913,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,3,35.88,0
CA-2015-153108,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,2,23.92,0
CA-2016-112382,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,2,19.136,0.2
CA-2015-114300,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,7,83.72,0
CA-2015-102281,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,6,71.76,0
CA-2014-129147,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,7,50.232,0.4
CA-2014-135993,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,6,57.408,0.2
CA-2014-108189,Pyle PMP37LED,3,230.376,0.2
CA-2014-154599,Pyle PMP37LED,14,1075.088,0.2
CA-2016-112123,Pyle PMP37LED,5,479.95,0
CA-2015-149342,Pyle PMP37LED,3,287.97,0
CA-2017-139311,Pyle PMP37LED,2,153.584,0.2
CA-2017-162075,Pyle PMP37LED,7,537.544,0.2
US-2015-122784,Pyle PMP37LED,2,153.584,0.2
CA-2016-160220,Pyle PMP37LED,2,191.98,0
CA-2017-129462,Pyle PMP37LED,2,191.98,0
US-2017-126179,Pyle PMP37LED,3,287.97,0
CA-2015-164882,Polycom SoundStation2 EX ConferenceÂ phone,4,1295.84,0.2
CA-2015-166583,Polycom SoundStation2 EX ConferenceÂ phone,3,971.88,0.2
CA-2015-131884,Polycom SoundStation2 EX ConferenceÂ phone,2,485.94,0.4
CA-2014-141796,Polycom SoundStation2 EX ConferenceÂ phone,3,1214.85,0
CA-2016-114482,Logitech Mobile Speakerphone P710e -Â speaker phone,3,404.94,0
CA-2017-105809,Logitech Mobile Speakerphone P710e -Â speaker phone,2,215.968,0.2
CA-2016-155474,Logitech Mobile Speakerphone P710e -Â speaker phone,1,107.984,0.2
US-2015-159982,Logitech Mobile Speakerphone P710e -Â speaker phone,6,647.904,0.2
US-2014-144078,Logitech Mobile Speakerphone P710e -Â speaker phone,5,539.92,0.2
CA-2017-166317,AT&T CL82213,3,86.97,0
CA-2015-153752,AT&T CL82213,6,173.94,0
CA-2014-131905,AT&T CL82213,5,144.95,0
CA-2014-102988,AT&T CL82213,1,28.99,0
CA-2014-115889,AT&T CL82213,2,46.384,0.2
CA-2015-102491,LG G3,3,587.97,0
CA-2015-146255,LG G3,3,587.97,0
CA-2017-126788,LG G3,3,470.376,0.2
CA-2017-121125,LG G3,1,156.792,0.2
CA-2016-105732,"BlueLounge Milo Smartphone Stand, White/Metallic",5,149.95,0
CA-2014-131527,"BlueLounge Milo Smartphone Stand, White/Metallic",4,95.968,0.2
US-2016-144351,"BlueLounge Milo Smartphone Stand, White/Metallic",3,89.97,0
US-2017-163300,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,7,369.544,0.2
CA-2015-156146,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,2,105.584,0.2
CA-2015-123092,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,2,105.584,0.2
CA-2017-106831,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,4,158.376,0.4
CA-2017-114804,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1,52.792,0.2
CA-2016-151092,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,4,211.168,0.2
CA-2017-135860,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,2,131.98,0
CA-2017-144456,Samsung Rugby III,3,158.376,0.2
US-2015-110261,Samsung Rugby III,3,158.376,0.2
CA-2016-140438,Samsung Rugby III,3,197.97,0
CA-2015-124800,Samsung Rugby III,5,263.96,0.2
CA-2015-134747,Samsung Rugby III,4,263.96,0
CA-2014-134726,Samsung Rugby III,1,52.792,0.2
CA-2015-108532,Samsung Rugby III,2,131.98,0
CA-2015-116687,Samsung Rugby III,3,158.376,0.2
CA-2014-108189,Bose SoundLink Bluetooth Speaker,2,318.4,0.2
CA-2016-131835,Bose SoundLink Bluetooth Speaker,3,597,0
CA-2016-160717,Bose SoundLink Bluetooth Speaker,3,477.6,0.2
US-2015-161991,Bose SoundLink Bluetooth Speaker,7,1114.4,0.2
CA-2017-161410,Bose SoundLink Bluetooth Speaker,3,358.2,0.4
CA-2017-160885,ClearOne CHATAttach 160 -Â speaker phone,4,2479.96,0
US-2015-163279,ClearOne CHATAttach 160 -Â speaker phone,3,1487.976,0.2
CA-2016-133816,ClearOne CHATAttach 160 -Â speaker phone,2,743.988,0.4
CA-2014-134313,ClearOne CHATAttach 160 -Â speaker phone,4,1983.968,0.2
CA-2015-103177,ClearOne CHATAttach 160 -Â speaker phone,3,239.97,0
CA-2014-151162,Panasonic KX T7736-B Digital phone,2,179.94,0.4
CA-2015-123673,Panasonic KX T7736-B Digital phone,2,299.9,0
CA-2015-123155,Panasonic KX T7736-B Digital phone,3,359.88,0.2
CA-2017-118864,Panasonic KX T7736-B Digital phone,1,119.96,0.2
US-2017-146906,Panasonic KX T7736-B Digital phone,2,299.9,0
CA-2017-122364,Wilson Electronics DB Pro Signal Booster,3,859.2,0.2
CA-2017-127782,Wilson Electronics DB Pro Signal Booster,4,859.2,0.4
CA-2017-130841,Wilson Electronics DB Pro Signal Booster,4,1145.6,0.2
CA-2017-153045,Wilson Electronics DB Pro Signal Booster,2,429.6,0.4
CA-2015-136469,Wilson Electronics DB Pro Signal Booster,2,716,0
CA-2015-135622,Wilson Electronics DB Pro Signal Booster,6,1718.4,0.2
CA-2015-156566,Wilson Electronics DB Pro Signal Booster,2,572.8,0.2
CA-2016-121377,Wilson Electronics DB Pro Signal Booster,1,286.4,0.2
CA-2016-108056,Wilson Electronics DB Pro Signal Booster,3,859.2,0.2
CA-2014-103310,Wilson Electronics DB Pro Signal Booster,5,1432,0.2
CA-2014-162089,Innergie mMini Combo Duo USB Travel Charging Kit,7,251.944,0.2
CA-2015-115798,Innergie mMini Combo Duo USB Travel Charging Kit,2,89.98,0
CA-2015-154326,Innergie mMini Combo Duo USB Travel Charging Kit,3,134.97,0
CA-2015-123330,Innergie mMini Combo Duo USB Travel Charging Kit,3,107.976,0.2
CA-2017-158407,Innergie mMini Combo Duo USB Travel Charging Kit,2,71.984,0.2
CA-2017-141439,Innergie mMini Combo Duo USB Travel Charging Kit,2,89.98,0
CA-2015-141040,Jawbone JAMBOX Wireless Bluetooth Speaker,4,631.96,0
CA-2016-100510,Jawbone JAMBOX Wireless Bluetooth Speaker,4,631.96,0
CA-2014-138940,Jawbone JAMBOX Wireless Bluetooth Speaker,6,758.352,0.2
CA-2014-151162,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,1,36.738,0.4
US-2015-163433,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,2,97.968,0.2
CA-2016-151148,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,3,146.952,0.2
CA-2016-156265,Nortel Business Series Terminal T7208 Digital phone,3,333.576,0.2
CA-2016-154081,Nortel Business Series Terminal T7208 Digital phone,2,222.384,0.2
CA-2017-108329,Nortel Business Series Terminal T7208 Digital phone,4,444.768,0.2
CA-2017-127306,iHome FM Clock Radio with Lightning Dock,2,111.984,0.2
CA-2016-162110,iHome FM Clock Radio with Lightning Dock,1,55.992,0.2
CA-2017-164707,iHome FM Clock Radio with Lightning Dock,3,167.976,0.2
CA-2017-140963,iHome FM Clock Radio with Lightning Dock,5,279.96,0.2
US-2017-131961,iHome FM Clock Radio with Lightning Dock,2,83.988,0.4
CA-2017-160325,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,3,437.85,0
CA-2016-164091,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,3,437.85,0
CA-2016-153178,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,3,437.85,0
CA-2014-162992,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,5,583.8,0.2
CA-2015-109708,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,4,467.04,0.2
CA-2016-104276,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1,116.76,0.2
CA-2014-143336,Cisco SPA 501G IP Phone,3,213.48,0.2
CA-2014-115812,Konftel 250 ConferenceÂ phoneÂ - Charcoal black,4,911.424,0.2
CA-2015-137974,Konftel 250 ConferenceÂ phoneÂ - Charcoal black,2,569.64,0
US-2014-117135,Konftel 250 ConferenceÂ phoneÂ - Charcoal black,1,284.82,0
US-2017-130687,Konftel 250 ConferenceÂ phoneÂ - Charcoal black,2,455.712,0.2
US-2015-136427,Griffin GC36547 PowerJolt SE Lightning Charger,7,125.944,0.2
CA-2016-157217,Griffin GC36547 PowerJolt SE Lightning Charger,2,35.984,0.2
CA-2014-164182,Griffin GC36547 PowerJolt SE Lightning Charger,1,13.494,0.4
CA-2014-100006,AT&T EL51110 DECT,3,377.97,0
CA-2014-162992,Clarity 53712,4,211.168,0.2
CA-2016-159730,Clarity 53712,2,105.584,0.2
CA-2017-129462,Clarity 53712,1,65.99,0
CA-2017-152933,Clarity 53712,7,369.544,0.2
US-2014-155502,Jabra SPEAK 410,2,187.98,0
CA-2017-165841,Jabra SPEAK 410,3,281.97,0
CA-2016-139395,Jabra SPEAK 410,7,657.93,0
CA-2014-150518,Jabra SPEAK 410,3,281.97,0
CA-2014-158372,Jabra SPEAK 410,8,601.536,0.2
CA-2015-107678,Jabra SPEAK 410,5,469.95,0
CA-2015-110877,Jabra SPEAK 410,2,150.384,0.2
CA-2015-164567,Jabra SPEAK 410,3,225.576,0.2
US-2016-135720,Jabra SPEAK 410,4,300.768,0.2
US-2016-113677,Xiaomi Mi3,4,2279.96,0
CA-2017-124205,Plantronics 81402,6,395.94,0
CA-2017-123981,Plantronics 81402,1,65.99,0
CA-2015-161263,Plantronics 81402,3,118.782,0.4
CA-2014-164469,Plantronics 81402,5,263.96,0.2
CA-2015-120103,ClearSounds CSC500 Amplified Spirit Phone Corded phone,2,111.984,0.2
CA-2014-124730,ClearSounds CSC500 Amplified Spirit Phone Corded phone,4,279.96,0
CA-2016-114601,ClearSounds CSC500 Amplified Spirit Phone Corded phone,3,209.97,0
US-2015-126977,ClearSounds CSC500 Amplified Spirit Phone Corded phone,3,209.97,0
US-2014-115189,ClearSounds CSC500 Amplified Spirit Phone Corded phone,6,251.964,0.4
CA-2017-144113,ClearSounds CSC500 Amplified Spirit Phone Corded phone,1,55.992,0.2
CA-2017-141929,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,1,5.56,0.2
CA-2017-159457,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,3,16.68,0.2
CA-2017-159464,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5,34.75,0
CA-2014-120411,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,2,11.12,0.2
US-2017-152569,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,2,11.12,0.2
US-2016-116729,Samsung Galaxy Note 2,7,2575.944,0.2
US-2017-118087,Samsung Galaxy Note 2,7,1931.958,0.4
CA-2015-145814,Samsung Galaxy Note 2,4,861.76,0
CA-2015-141810,Samsung Galaxy Note 2,2,344.704,0.2
CA-2017-149895,Samsung Galaxy Note 2,2,258.528,0.4
CA-2017-121643,Samsung Galaxy Note 2,2,344.704,0.2
CA-2017-107321,Samsung Galaxy Note 2,4,689.408,0.2
CA-2017-104640,Samsung Galaxy Note 2,2,430.88,0
CA-2016-136924,LG Electronics Tone+ HBS-730 Bluetooth Headset,8,380.864,0.2
CA-2017-144848,LG Electronics Tone+ HBS-730 Bluetooth Headset,2,119.02,0
US-2016-115441,LG Electronics Tone+ HBS-730 Bluetooth Headset,5,297.55,0
CA-2015-128608,LG Electronics Tone+ HBS-730 Bluetooth Headset,3,107.118,0.4
CA-2016-111913,Mitel 5320 IP Phone VoIP phone,2,302.384,0.2
CA-2016-129868,Mitel 5320 IP Phone VoIP phone,2,302.384,0.2
CA-2014-115812,Mitel 5320 IP Phone VoIP phone,6,907.152,0.2
CA-2017-157273,Mitel 5320 IP Phone VoIP phone,4,604.768,0.2
CA-2017-169901,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,3,47.976,0.2
CA-2016-155481,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2,23.988,0.4
CA-2017-104388,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,4,79.96,0
CA-2016-108210,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,5,79.96,0.2
CA-2015-165414,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,3,47.976,0.2
US-2017-164147,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,5,59.97,0.4
US-2016-169040,Panasonic KX T7731-B Digital phone,1,156.792,0.2
CA-2015-159534,Panasonic KX T7731-B Digital phone,2,199.98,0
CA-2015-155306,Panasonic KX T7731-B Digital phone,5,783.96,0.2
CA-2016-129308,Panasonic KX T7731-B Digital phone,1,59.994,0.4
CA-2014-126361,Panasonic KX T7731-B Digital phone,5,399.96,0.2
CA-2017-100097,Panasonic KX T7731-B Digital phone,5,979.95,0
CA-2017-149048,Panasonic KX T7731-B Digital phone,3,587.97,0
CA-2017-159464,Apple EarPods with Remote and Mic,2,55.98,0
US-2016-113649,Apple EarPods with Remote and Mic,2,44.784,0.2
CA-2016-134110,Apple EarPods with Remote and Mic,3,67.176,0.2
CA-2015-145184,Apple EarPods with Remote and Mic,3,83.97,0
CA-2014-110408,Avaya IP Phone 1140E VoIP phone,5,1394.95,0
CA-2016-116526,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,1,8.78,0
CA-2016-166674,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,4,35.12,0
US-2016-137547,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,3,21.072,0.2
US-2016-143280,AT&T 1070 Corded Phone,5,445.96,0.2
CA-2014-131450,AT&T 1070 Corded Phone,5,445.96,0.2
CA-2014-167850,AT&T 1070 Corded Phone,2,178.384,0.2
CA-2014-157609,Polycom VoiceStation 500 ConferenceÂ phone,2,471.92,0.2
CA-2015-117800,Polycom VoiceStation 500 ConferenceÂ phone,2,589.9,0
CA-2017-105669,Polycom VoiceStation 500 ConferenceÂ phone,6,1415.76,0.2
CA-2017-156776,Polycom VoiceStation 500 ConferenceÂ phone,3,707.88,0.2
CA-2017-153822,Polycom VoiceStation 500 ConferenceÂ phone,2,471.92,0.2
CA-2017-164756,AT&T CL83451 4-Handset Telephone,2,411.98,0
CA-2016-105816,AT&T CL83451 4-Handset Telephone,5,1029.95,0
CA-2016-123932,AT&T CL83451 4-Handset Telephone,2,329.584,0.2
US-2017-120147,AT&T CL83451 4-Handset Telephone,1,164.792,0.2
CA-2015-122973,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",1,135.99,0
CA-2015-139164,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",2,217.584,0.2
CA-2014-110065,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",1,135.99,0
CA-2014-104738,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",2,217.584,0.2
CA-2017-122504,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",7,761.544,0.2
CA-2016-152121,Motorola Moto X,1,271.992,0.2
CA-2017-147760,Motorola Moto X,5,1359.96,0.2
CA-2017-137099,Cisco SPA301,3,374.376,0.2
US-2016-103674,Cisco SPA301,2,249.584,0.2
CA-2016-158099,Cisco SPA301,3,280.782,0.4
CA-2017-130771,Cisco SPA301,1,124.792,0.2
CA-2015-121720,Cisco SPA301,2,249.584,0.2
CA-2015-115392,Cisco SPA301,2,311.98,0
CA-2015-133242,Cisco SPA301,3,467.97,0
CA-2015-125976,Cisco SPA301,12,1871.88,0
CA-2016-113733,Cisco SPA301,2,249.584,0.2
CA-2015-158421,Grandstream GXP1160 VoIP phone,3,113.73,0
CA-2014-166051,Grandstream GXP1160 VoIP phone,3,113.73,0
CA-2017-117947,Grandstream GXP1160 VoIP phone,1,37.91,0
CA-2017-152310,Grandstream GXP1160 VoIP phone,8,242.624,0.2
US-2017-101840,Grandstream GXP1160 VoIP phone,6,227.46,0
US-2016-155173,Grandstream GXP1160 VoIP phone,3,68.238,0.4
CA-2017-161130,Polycom SoundPoint IP 450 VoIP phone,2,361.376,0.2
CA-2017-144526,Polycom SoundPoint IP 450 VoIP phone,5,677.58,0.4
CA-2017-118724,Polycom SoundPoint IP 450 VoIP phone,9,1626.192,0.2
CA-2017-100524,Polycom SoundPoint IP 450 VoIP phone,3,677.58,0
CA-2016-148740,Polycom SoundPoint IP 450 VoIP phone,2,361.376,0.2
CA-2014-102869,Polycom SoundPoint IP 450 VoIP phone,1,135.516,0.4
CA-2015-168746,Nortel Meridian M5316 Digital phone,1,155.37,0.4
CA-2016-128517,Nortel Meridian M5316 Digital phone,2,517.9,0
US-2016-150140,Nortel Meridian M5316 Digital phone,5,1294.75,0
US-2017-141558,Nortel Meridian M5316 Digital phone,5,776.85,0.4
US-2017-155425,Adtran 1202752G1,2,201.584,0.2
CA-2016-130162,Adtran 1202752G1,3,302.376,0.2
CA-2017-100202,Adtran 1202752G1,3,302.376,0.2
CA-2017-118885,Adtran 1202752G1,3,302.376,0.2
US-2014-165659,Adtran 1202752G1,7,881.93,0
CA-2017-166093,OtterBox Defender Series Case - Samsung Galaxy S4,3,71.976,0.2
CA-2017-166898,OtterBox Defender Series Case - Samsung Galaxy S4,6,143.952,0.2
CA-2017-119424,OtterBox Defender Series Case - Samsung Galaxy S4,3,71.976,0.2
CA-2017-102337,OtterBox Defender Series Case - Samsung Galaxy S4,2,47.984,0.2
CA-2016-103107,OtterBox Defender Series Case - Samsung Galaxy S4,3,71.976,0.2
CA-2015-113901,OtterBox Defender Series Case - Samsung Galaxy S4,5,149.95,0
US-2017-148768,OtterBox Defender Series Case - Samsung Galaxy S4,3,71.976,0.2
US-2016-119298,OtterBox Defender Series Case - Samsung Galaxy S4,2,59.98,0
US-2016-168410,iOttie HLCRIO102 Car Mount,2,39.98,0
US-2017-118598,iOttie HLCRIO102 Car Mount,6,119.94,0
CA-2014-164182,iOttie HLCRIO102 Car Mount,2,23.988,0.4
CA-2014-138240,iOttie HLCRIO102 Car Mount,1,15.992,0.2
CA-2016-157707,iOttie HLCRIO102 Car Mount,1,15.992,0.2
CA-2016-140249,Samsung Galaxy S4,2,1001.584,0.2
CA-2017-121790,Samsung Galaxy S4,4,2003.168,0.2
CA-2017-163006,Samsung Galaxy S4,2,1001.584,0.2
CA-2014-153850,Samsung Galaxy S4,4,1502.376,0.4
CA-2015-116876,Samsung Galaxy S4,1,625.99,0
CA-2015-113145,Xblue XB-1670-86 X16 SmallÂ Office TelephoneÂ - Titanium,4,503.96,0
CA-2014-103849,Xblue XB-1670-86 X16 SmallÂ Office TelephoneÂ - Titanium,1,100.792,0.2
CA-2016-109344,Samsung Galaxy S4 Mini,3,1127.976,0.2
CA-2017-166184,Samsung Galaxy S4 Mini,1,469.99,0
US-2015-128090,Samsung Galaxy S4 Mini,5,1879.96,0.2
CA-2017-141439,Samsung Galaxy S4 Mini,4,1879.96,0
CA-2017-137631,Samsung Galaxy S4 Mini,2,751.984,0.2
CA-2016-114867,LG G2,5,1499.97,0.4
CA-2016-136231,Nortel Networks T7316 E Nt8 B27,2,108.784,0.2
CA-2014-143840,Nortel Networks T7316 E Nt8 B27,2,135.98,0
CA-2017-133256,Nortel Networks T7316 E Nt8 B27,8,543.92,0
CA-2017-133235,Nortel Networks T7316 E Nt8 B27,5,271.96,0.2
CA-2017-104731,Nortel Networks T7316 E Nt8 B27,4,271.96,0
CA-2017-108791,Nortel Networks T7316 E Nt8 B27,8,543.92,0
CA-2014-144666,Samsung Galaxy Note 3,4,703.968,0.2
CA-2015-102876,Samsung Galaxy Note 3,6,791.964,0.4
CA-2014-166051,Samsung Galaxy Note 3,3,659.97,0
CA-2014-156349,netTALK DUO VoIP Telephone Service,2,83.984,0.2
CA-2014-106376,netTALK DUO VoIP Telephone Service,4,167.968,0.2
CA-2016-108882,netTALK DUO VoIP Telephone Service,9,377.928,0.2
CA-2015-156335,netTALK DUO VoIP Telephone Service,2,104.98,0
CA-2015-140144,netTALK DUO VoIP Telephone Service,3,125.976,0.2
CA-2017-111647,netTALK DUO VoIP Telephone Service,4,167.968,0.2
US-2014-134733,netTALK DUO VoIP Telephone Service,2,83.984,0.2
US-2015-154389,LG Exalt,8,748.752,0.4
CA-2017-154039,LG Exalt,1,124.792,0.2
US-2016-151827,LG Exalt,3,280.782,0.4
US-2017-110646,Motorla HX550 Universal Bluetooth Headset,5,118.65,0.4
CA-2017-151008,Motorla HX550 Universal Bluetooth Headset,4,126.56,0.2
CA-2017-128300,Motorla HX550 Universal Bluetooth Headset,2,79.1,0
CA-2015-122210,Motorla HX550 Universal Bluetooth Headset,4,94.92,0.4
CA-2014-169446,RCA ViSYS 25425RE1 Corded phone,3,323.976,0.2
CA-2016-152471,Jabra SPEAK 410 Multidevice Speakerphone,5,823.96,0.2
US-2017-116659,Jabra SPEAK 410 Multidevice Speakerphone,3,370.782,0.4
US-2017-105389,Jabra SPEAK 410 Multidevice Speakerphone,5,823.96,0.2
US-2016-169040,Google Nexus 5,3,431.976,0.2
US-2017-132297,Google Nexus 5,3,539.97,0
CA-2017-123372,Google Nexus 5,11,1979.89,0
CA-2017-115546,Google Nexus 5,3,539.97,0
US-2015-147662,Google Nexus 5,3,323.982,0.4
CA-2017-119004,Speck Products Candyshell Flip Case,1,27.992,0.2
CA-2015-104115,Speck Products Candyshell Flip Case,2,55.984,0.2
CA-2015-167010,Speck Products Candyshell Flip Case,2,41.988,0.4
CA-2015-146262,Speck Products Candyshell Flip Case,3,62.982,0.4
CA-2014-103373,Apple iPhone 5,2,779.796,0.4
CA-2014-144624,Apple iPhone 5,7,4548.81,0
CA-2017-121839,Apple iPhone 5,3,1169.694,0.4
CA-2016-155978,Apple iPhone 5,2,1039.728,0.2
CA-2016-159016,Apple iPhone 5,8,4158.912,0.2
CA-2017-100111,Apple iPhone 5,2,1299.66,0
CA-2016-150077,AT&T 17929 Lendline Telephone,2,90.48,0
CA-2017-114055,AT&T 17929 Lendline Telephone,2,90.48,0
CA-2014-123400,AT&T 17929 Lendline Telephone,5,180.96,0.2
CA-2015-109386,AT&T 17929 Lendline Telephone,5,226.2,0
CA-2015-121405,AT&T 17929 Lendline Telephone,5,180.96,0.2
CA-2015-134747,AT&T 17929 Lendline Telephone,3,135.72,0
CA-2016-111976,AT&T 17929 Lendline Telephone,4,108.576,0.4
US-2016-144211,AT&T 17929 Lendline Telephone,3,108.576,0.2
US-2016-116365,AT&T 17929 Lendline Telephone,5,180.96,0.2
US-2016-134761,AT&T 17929 Lendline Telephone,1,36.192,0.2
CA-2015-126697,ShoreTel ShorePhone IP 230 VoIP phone,7,946.344,0.2
CA-2015-157084,ShoreTel ShorePhone IP 230 VoIP phone,5,675.96,0.2
CA-2015-110548,ShoreTel ShorePhone IP 230 VoIP phone,7,946.344,0.2
US-2015-109015,ShoreTel ShorePhone IP 230 VoIP phone,2,337.98,0
CA-2017-158071,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",3,88.776,0.2
CA-2017-131828,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",3,88.776,0.2
CA-2017-102414,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",1,29.592,0.2
